Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
LH15418-PA	12	no	yes	0.32	0.37	0.05	-0.01	-0.01	0.0	1.0	1.0	0.0	0.04	0.04	0.01	0.02	0.0	-0.02	1.0	1.0	0.0
LH24384-PA	13	no	yes	0.06	0.06	0.0	0.04	0.04	0.0	0.13	0.13	0.0	0.35	0.35	0.0	0.0	0.0	0.0	1.0	1.0	0.0
LH24399-PA	13	no	yes	0.1	0.18	0.08	-0.03	0.0	0.03	1.0	1.0	0.0	0.46	0.5	0.04	0.0	0.0	-0.0	0.99	0.99	0.0
LH24489-PA	25	no	no	0.01	0.14	0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.36	0.0	-0.36	1.0	1.0	-0.0
LH24500-PA	37	no	yes	0.39	0.23	-0.16	-0.54	0.0	0.54	1.0	1.0	0.0	0.32	0.19	-0.12	0.03	0.03	0.0	0.73	0.98	0.25
LH24501-PA	50	no	yes	0.0	0.23	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.86	0.19	-0.67	0.0	0.03	0.03	0.23	0.98	0.75
LH24518-PA	50	no	yes	0.16	0.49	0.33	6.04	-0.09	-6.13	1.0	1.0	0.0	0.22	0.02	-0.2	0.02	0.03	0.01	1.0	0.99	-0.01
LH24520-PA	50	no	yes	0.07	0.49	0.42	0.0	-0.09	-0.09	1.0	1.0	0.0	0.62	0.02	-0.59	0.02	0.03	0.01	1.0	0.99	-0.01
LH24527-PA	13	no	yes	0.01	0.18	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.5	0.2	0.0	0.0	0.0	0.77	0.99	0.22
LH24528-PA	25	no	no	0.03	0.17	0.14	0.64	-0.12	-0.77	1.0	1.0	0.0	0.33	0.43	0.1	0.01	0.02	0.01	0.37	0.94	0.58
LH24530-PA	-25	yes	no	0.48	0.17	-0.31	-0.06	-0.12	-0.06	1.0	1.0	0.0	0.12	0.43	0.32	0.02	0.02	0.0	0.69	0.94	0.25
LH16507-PA	50	no	yes	0.03	0.22	0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.54	0.0	-0.54	0.0	0.0	0.0	0.98	1.0	0.02
LH13298-PA	25	no	yes	0.04	0.35	0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.16	0.03	-0.13	0.0	0.07	0.07	0.89	1.0	0.11
LH13300-PA	75	no	yes	0.01	0.45	0.44	0.0	0.0	0.0	0.0	1.0	1.0	0.01	0.0	-0.01	0.43	0.02	-0.41	0.98	0.98	0.0
LH19938-PA	-13	no	no	0.28	0.09	-0.19	0.03	0.01	-0.02	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.11	0.11	1.0	1.0	0.0
LH11013-PA	25	no	no	0.01	0.09	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.67	0.0	-0.67	0.0	0.0	0.0	0.31	0.92	0.61
LH23650-PA	-13	yes	no	0.1	0.09	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.22	0.0	0.0	0.0	0.0	1.0	1.0	0.0
LH10452-PA	25	no	no	0.07	0.09	0.02	0.0	-0.01	-0.01	1.0	1.0	0.0	0.48	0.02	-0.46	0.0	0.0	0.0	0.96	0.99	0.02
LH10453-PA	25	no	no	0.1	0.14	0.04	3.03	0.0	-3.03	1.0	1.0	0.0	0.67	0.01	-0.66	0.02	0.0	-0.02	1.0	0.99	-0.01
LH10783-PA	13	no	yes	0.1	0.14	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.09	-0.02	0.01	0.01	0.0	0.81	0.85	0.03
LH11424-PA	0	no	no	0.02	0.09	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.79	0.68	-0.11	0.0	0.0	0.0	0.79	1.0	0.21
LH11427-PA	0	no	no	0.0	0.03	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.87	0.49	-0.38	0.01	0.03	0.03	0.06	0.27	0.21
LH11446-PA	38	no	no	0.01	0.38	0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.47	0.03	-0.43	1.0	0.98	-0.02
LH11454-PA	25	yes	yes	0.49	0.44	-0.05	0.11	0.06	-0.05	1.0	1.0	0.0	0.24	0.12	-0.11	0.0	0.0	0.0	1.0	1.0	0.0
LH11467-PA	13	no	no	0.15	0.23	0.08	0.02	0.0	-0.02	1.0	1.0	0.0	0.33	0.32	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
LH12311-PA	-12	yes	no	0.39	0.27	-0.12	-0.06	-0.13	-0.08	1.0	1.0	0.0	0.03	0.13	0.1	0.01	0.01	0.01	0.89	0.89	0.0
LH12323-PA	-13	yes	no	0.14	0.09	-0.05	0.0	-0.0	-0.0	1.0	1.0	0.0	0.12	0.01	-0.11	0.0	0.0	0.0	0.86	1.0	0.14
LH15486-PA	50	no	yes	0.0	0.47	0.47	0.0	0.02	0.02	1.0	1.0	0.0	0.53	0.06	-0.47	0.02	0.03	0.01	0.67	0.98	0.32
LH15494-PA	38	no	yes	0.02	0.14	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.53	0.02	-0.51	0.0	0.0	0.0	0.97	0.96	-0.01
LH15499-PA	-25	no	no	0.01	0.02	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.19	0.37	0.18	0.0	0.0	0.0	0.9	0.74	-0.16
LH15535-PA	50	no	yes	0.03	0.48	0.45	0.0	0.0	-0.0	1.0	1.0	0.0	0.22	0.05	-0.16	0.07	0.07	0.0	0.73	0.97	0.25
LH15549-PA	38	no	no	0.04	0.28	0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.12	-0.11	0.0	0.0	0.0	0.83	0.82	-0.01
LH15550-PA	38	no	no	0.03	0.28	0.25	-0.02	0.0	0.02	1.0	1.0	0.0	0.24	0.12	-0.12	0.0	0.0	0.0	0.95	0.82	-0.14
LH15562-PA	13	no	yes	0.01	0.05	0.04	-0.0	-0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.09	0.0	-0.09	0.97	0.99	0.02
LH19820-PA	13	no	no	0.04	0.38	0.34	-0.18	0.0	0.18	1.0	1.0	0.0	0.73	0.39	-0.34	0.0	0.12	0.12	0.94	0.98	0.04
LH19821-PA	13	no	no	0.02	0.38	0.36	-0.07	0.0	0.07	1.0	1.0	0.0	0.59	0.39	-0.2	0.06	0.12	0.06	0.28	0.98	0.69
LH19824-PA	13	no	no	0.02	0.38	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.68	0.39	-0.29	0.0	0.12	0.12	1.0	0.98	-0.02
LH12666-PA	13	no	no	0.16	0.24	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	0.97	0.97	0.0
LH20536-PA	25	no	yes	0.11	0.33	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.0	-0.05	0.0	0.02	0.02	0.96	0.99	0.03
LH20542-PA	50	no	yes	0.0	0.33	0.33	0.15	0.0	-0.15	1.0	1.0	0.0	0.83	0.0	-0.83	0.01	0.02	0.01	0.0	0.99	0.99
LH20589-PA	25	no	no	0.01	0.17	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.23	0.0	-0.23	0.99	1.0	0.01
LH10635-PA	37	yes	yes	0.01	0.29	0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.4	0.16	-0.24	0.0	0.08	0.08	0.83	0.9	0.07
LH21432-PA	12	no	yes	0.41	0.48	0.07	-0.03	-0.04	-0.01	1.0	1.0	0.0	0.05	0.07	0.02	0.03	0.01	-0.02	1.0	1.0	0.0
LH19552-PA	0	no	yes	0.05	0.38	0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.2	0.17	0.0	0.0	-0.0	0.98	0.88	-0.1
LH19619-PA	50	no	yes	0.0	0.43	0.43	0.0	-0.08	-0.08	1.0	1.0	0.0	0.79	0.01	-0.78	0.0	0.0	0.0	0.33	0.98	0.65
LH19620-PA	50	no	yes	0.03	0.43	0.4	0.06	-0.08	-0.14	1.0	1.0	0.0	0.46	0.01	-0.45	0.0	0.0	0.0	0.64	0.98	0.34
LH19645-PA	-25	no	no	0.16	0.07	-0.09	-0.09	0.11	0.19	0.03	0.01	-0.02	0.02	0.0	-0.02	0.07	0.34	0.27	1.0	0.98	-0.02
LH19648-PA	75	no	yes	0.09	0.25	0.16	-0.09	0.03	0.12	0.01	1.0	0.99	0.0	0.03	0.03	0.26	0.01	-0.25	1.0	1.0	0.0
LH19650-PA	63	no	yes	0.12	0.1	-0.02	0.0	-0.03	-0.03	0.01	1.0	0.99	0.0	0.0	0.0	0.29	0.0	-0.29	0.94	0.94	-0.0
LH19651-PA	25	no	no	0.01	0.06	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.3	0.12	-0.18	0.0	0.0	0.0	0.98	0.98	0.0
LH12889-PA	-12	yes	no	0.43	0.26	-0.17	0.08	0.25	0.17	0.5	0.06	-0.44	0.06	0.03	-0.03	0.0	0.0	0.0	0.99	0.99	0.0
LH20902-PA	25	no	no	0.03	0.09	0.06	0.0	0.0	0.0	1.0	0.5	-0.5	0.38	0.03	-0.35	0.0	0.04	0.04	0.99	0.99	-0.0
LH20903-PA	25	no	no	0.0	0.09	0.09	-1.1	0.0	1.1	1.0	0.5	-0.5	0.59	0.03	-0.55	0.01	0.04	0.03	0.97	0.99	0.02
LH20904-PA	25	no	no	0.0	0.09	0.09	0.0	0.0	0.0	1.0	0.5	-0.5	0.82	0.03	-0.78	0.0	0.04	0.04	0.76	0.99	0.23
LH20905-PA	25	no	no	0.01	0.09	0.08	1.7	0.0	-1.7	1.0	0.5	-0.5	0.8	0.03	-0.77	0.0	0.04	0.04	0.29	0.99	0.7
LH20943-PA	25	no	no	0.01	0.18	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.73	0.05	-0.68	0.0	0.01	0.01	1.0	0.97	-0.03
LH20945-PA	25	no	no	0.01	0.18	0.17	-0.2	0.0	0.2	1.0	1.0	0.0	0.63	0.05	-0.58	0.01	0.01	-0.0	1.0	0.97	-0.03
LH20962-PA	25	no	no	0.08	0.18	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.05	-0.45	0.01	0.01	0.0	0.98	0.97	-0.01
LH20963-PA	25	no	no	0.01	0.18	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.75	0.05	-0.7	0.0	0.01	0.01	0.31	0.97	0.66
LH23762-PA	25	no	yes	0.08	0.29	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.0	0.03	0.03	1.0	0.99	-0.01
LH23766-PA	50	no	yes	0.01	0.29	0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.51	0.02	-0.49	0.0	0.03	0.03	0.98	0.99	0.02
LH23769-PA	25	no	yes	0.05	0.29	0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.02	-0.04	0.02	0.03	0.01	1.0	0.99	-0.01
LH17994-PA	0	no	no	0.06	0.11	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.06	-0.03	0.03	0.11	0.08	0.98	0.98	0.0
LH16234-PA	25	no	no	0.01	0.04	0.03	0.0	0.01	0.01	1.0	1.0	0.0	0.69	0.01	-0.68	0.0	0.03	0.03	1.0	0.95	-0.05
LH16238-PA	25	no	no	0.0	0.04	0.04	0.01	0.01	0.0	1.0	1.0	0.0	0.76	0.01	-0.75	0.0	0.03	0.03	0.88	0.95	0.07
LH11816-PA	50	no	yes	0.01	0.42	0.41	0.0	-0.02	-0.02	1.0	1.0	0.0	0.42	0.02	-0.41	0.0	0.0	0.0	0.96	0.95	-0.01
LH11825-PA	12	yes	yes	0.11	0.47	0.36	-0.0	-0.02	-0.02	1.0	1.0	0.0	0.02	0.0	-0.01	0.0	0.0	0.0	0.84	0.95	0.12
LH11826-PA	63	no	yes	0.01	0.14	0.13	0.0	-0.01	-0.01	0.0	1.0	1.0	0.08	0.06	-0.02	0.49	0.0	-0.49	0.88	0.96	0.07
LH25084-PA	13	no	no	0.14	0.3	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.02	-0.09	0.02	0.02	0.0	0.93	0.95	0.02
LH25087-PA	38	no	no	0.02	0.3	0.28	-1.48	0.0	1.48	1.0	1.0	0.0	0.83	0.02	-0.81	0.0	0.02	0.02	0.94	0.95	0.01
LH14694-PA	25	no	no	0.02	0.02	0.0	0.02	0.02	-0.0	1.0	1.0	0.0	0.34	0.18	-0.16	0.0	0.0	0.0	1.0	1.0	0.0
LH23919-PA	13	no	no	0.17	0.21	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.02	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
LH14237-PA	-13	yes	no	0.1	0.17	0.07	-0.04	-0.03	0.01	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	0.97	0.99	0.02
LH24138-PA	-13	no	no	0.29	0.07	-0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.0	-0.12	0.04	0.04	0.0	0.92	1.0	0.08
LH22870-PA	13	no	yes	0.07	0.11	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.01	-0.02	0.08	0.04	-0.04	0.98	0.98	0.0
LH16665-PA	38	no	yes	0.03	0.19	0.16	0.0	0.01	0.01	1.0	1.0	0.0	0.29	0.04	-0.25	0.01	0.03	0.02	1.0	0.99	-0.01
LH16690-PA	50	yes	no	0.07	0.22	0.15	0.84	0.0	-0.84	0.5	1.0	0.5	0.15	0.08	-0.07	0.0	0.07	0.07	0.0	0.94	0.94
LH16693-PA	38	no	no	0.02	0.22	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.55	0.08	-0.46	0.0	0.07	0.07	0.67	0.94	0.26
LH16723-PA	25	no	no	0.02	0.07	0.05	0.0	0.0	0.0	1.0	0.06	-0.94	0.67	0.16	-0.51	0.0	0.03	0.03	0.67	0.98	0.32
LH16726-PA	25	no	no	0.02	0.07	0.05	-0.32	0.0	0.32	1.0	0.06	-0.94	0.67	0.16	-0.51	0.0	0.03	0.03	0.47	0.98	0.51
LH12466-PA	0	yes	yes	0.41	0.25	-0.16	-1.38	-0.04	1.35	1.0	1.0	0.0	0.02	0.02	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
LH11729-PA	13	yes	no	0.45	0.45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.15	-0.05	0.01	0.01	0.0	0.81	0.91	0.1
LH11731-PA	38	no	no	0.06	0.45	0.39	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.15	-0.11	0.0	0.01	0.0	0.18	0.91	0.73
LH10803-PA	25	no	yes	0.17	0.48	0.31	-0.16	-0.09	0.06	1.0	1.0	0.0	0.16	0.02	-0.14	0.0	0.0	-0.0	1.0	1.0	0.0
LH10817-PA	50	no	yes	0.0	0.48	0.48	0.0	-0.09	-0.09	1.0	1.0	0.0	-	-	-	-	-	-
LH21919-PA	-13	no	no	0.2	0.17	-0.03	-0.36	-0.38	-0.02	1.0	1.0	0.0	0.24	0.29	0.06	0.02	0.02	0.0	0.92	0.91	-0.02
LH21923-PA	13	no	yes	0.13	0.07	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.19	0.07	0.0	0.0	0.0	1.0	1.0	0.0
LH21985-PA	50	no	yes	0.06	0.4	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.1	-0.16	0.0	0.03	0.03	1.0	1.0	0.0
LH21988-PA	50	no	yes	0.07	0.4	0.33	0.15	0.0	-0.15	1.0	1.0	0.0	0.64	0.1	-0.54	0.03	0.03	0.0	0.89	1.0	0.1
LH21989-PA	50	no	yes	0.01	0.4	0.39	NaN	0.0	NaN	1.0	1.0	0.0	0.41	0.1	-0.31	0.0	0.03	0.03	1.0	1.0	-0.0
LH18462-PA	13	no	yes	0.03	0.09	0.06	-0.02	-0.02	-0.0	1.0	1.0	0.0	0.11	0.04	-0.07	0.01	0.01	0.0	0.93	0.94	0.01
LH20257-PA	50	no	yes	0.14	0.38	0.24	0.0	0.01	0.01	1.0	1.0	0.0	0.26	0.11	-0.16	0.0	0.0	0.0	0.98	0.96	-0.03
LH20274-PA	50	no	yes	0.04	0.49	0.45	0.01	0.01	0.01	0.01	1.0	0.99	0.02	0.04	0.02	0.13	0.0	-0.13	0.97	1.0	0.03
LH20308-PA	38	no	yes	0.04	0.08	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.24	0.0	-0.24	0.98	1.0	0.02
LH20311-PA	-12	yes	yes	0.47	0.18	-0.29	-0.16	-0.18	-0.02	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	0.99	0.99	0.0
LH20398-PA	-25	no	no	0.34	0.27	-0.07	0.18	0.47	0.29	1.0	1.0	0.0	0.28	0.33	0.05	0.02	0.0	-0.02	0.77	1.0	0.23
LH20401-PA	25	no	yes	0.03	0.27	0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.08	0.01	-0.07	0.99	0.99	0.0
LH20405-PA	50	no	yes	0.01	0.39	0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.39	0.01	-0.38	0.0	0.0	0.0	0.92	0.91	-0.02
LH20407-PA	50	no	yes	0.0	0.39	0.39	0.0	0.0	0.0	1.0	1.0	0.0	0.64	0.01	-0.63	0.03	0.0	-0.03	0.6	0.91	0.31
LH20421-PA	25	no	yes	0.1	0.24	0.14	-0.97	-0.44	0.53	1.0	1.0	0.0	0.02	0.0	-0.02	0.1	0.0	-0.1	0.98	1.0	0.02
LH18017-PA	50	no	yes	0.17	0.48	0.31	0.0	0.04	0.04	1.0	1.0	0.0	0.35	0.01	-0.35	0.01	0.02	0.02	0.97	1.0	0.03
LH18018-PA	50	no	yes	0.12	0.48	0.36	0.0	0.04	0.04	1.0	1.0	0.0	0.69	0.01	-0.68	0.01	0.02	0.01	0.97	1.0	0.03
LH11123-PA	13	no	no	0.19	0.22	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.11	0.02	0.04	0.02	-0.02	1.0	0.99	-0.01
LH18170-PA	25	yes	yes	0.31	0.29	-0.02	0.55	0.0	-0.55	1.0	1.0	0.0	0.09	0.09	0.0	0.06	0.06	0.0	0.82	0.82	0.0
LH18718-PA	0	yes	no	0.48	0.19	-0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.13	0.01	0.04	0.0	-0.03	0.74	0.88	0.14
LH13287-PA	50	no	yes	0.01	0.47	0.46	0.0	-0.02	-0.02	1.0	1.0	0.0	0.65	0.0	-0.64	0.0	0.0	0.0	0.75	0.95	0.2
LH11249-PA	13	yes	yes	0.48	0.19	-0.29	-0.99	-0.1	0.89	1.0	1.0	0.0	0.46	0.04	-0.42	0.0	0.0	0.0	0.92	0.98	0.07
LH11250-PA	38	no	yes	0.04	0.19	0.15	0.0	-0.1	-0.1	1.0	1.0	0.0	0.65	0.04	-0.61	0.0	0.0	0.0	0.93	0.98	0.06
LH11251-PA	13	yes	yes	0.36	0.19	-0.17	0.0	-0.1	-0.1	1.0	1.0	0.0	0.58	0.04	-0.54	0.02	0.0	-0.02	0.39	0.98	0.6
LH12287-PA	50	no	yes	0.0	0.46	0.46	0.0	0.0	0.0	1.0	0.5	-0.5	0.88	0.03	-0.84	0.0	0.02	0.02	0.9	0.98	0.08
LH12288-PA	50	no	yes	0.01	0.46	0.45	0.0	0.0	0.0	1.0	0.5	-0.5	0.95	0.03	-0.92	0.0	0.02	0.02	1.0	0.98	-0.02
LH12289-PA	-25	yes	yes	0.19	0.2	0.01	-0.05	0.03	0.08	1.0	0.0	-1.0	0.2	0.02	-0.18	0.0	0.16	0.16	0.88	0.88	0.01
LH12290-PA	50	no	yes	0.01	0.46	0.45	0.0	0.0	0.0	1.0	0.5	-0.5	0.84	0.03	-0.81	0.0	0.02	0.02	0.4	0.98	0.58
LH12291-PA	50	no	yes	0.01	0.46	0.45	-13.34	0.0	13.34	1.0	0.5	-0.5	0.91	0.03	-0.88	0.0	0.02	0.02	1.0	0.98	-0.02
LH12294-PA	50	no	yes	0.03	0.46	0.43	0.0	0.0	0.0	0.06	0.5	0.44	0.66	0.03	-0.63	0.0	0.02	0.02	0.98	0.98	0.01
LH23822-PA	25	no	no	0.07	0.14	0.07	1.62	0.0	-1.62	1.0	1.0	0.0	0.28	0.04	-0.23	0.0	0.03	0.03	0.7	0.97	0.27
LH22075-PA	13	no	no	0.19	0.2	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.21	-0.01	0.0	0.01	0.01	0.98	0.98	0.0
LH22076-PA	75	no	yes	0.16	0.23	0.07	0.0	0.01	0.01	0.0	1.0	1.0	0.0	0.0	0.0	0.3	0.0	-0.29	0.99	0.99	0.0
LH22077-PA	38	no	yes	0.16	0.2	0.04	0.0	0.01	0.01	1.0	1.0	0.0	0.33	0.03	-0.3	0.27	0.01	-0.26	1.0	0.94	-0.06
LH22094-PA	12	no	no	0.22	0.04	-0.18	0.0	-0.71	-0.71	1.0	1.0	0.0	0.57	0.01	-0.56	0.0	0.0	0.0	0.99	0.99	-0.0
LH22095-PA	25	no	no	0.03	0.04	0.01	0.0	-0.71	-0.71	1.0	1.0	0.0	0.72	0.01	-0.71	0.0	0.0	0.0	0.94	0.99	0.04
LH22098-PA	25	no	no	0.04	0.04	0.0	0.03	-0.71	-0.73	1.0	1.0	0.0	0.64	0.01	-0.63	0.0	0.0	0.0	1.0	0.99	-0.01
LH22196-PA	50	no	yes	0.1	0.32	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.37	0.0	-0.37	1.0	1.0	0.0
LH22200-PA	50	no	yes	0.17	0.39	0.22	NaN	-19.58	NaN	1.0	1.0	0.0	0.16	0.0	-0.16	0.03	0.03	0.0	0.7	0.98	0.29
LH22308-PA	13	no	no	0.16	0.2	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.07	0.04	0.02	0.0	-0.02	0.98	0.98	0.0
LH22361-PA	-12	yes	no	0.37	0.39	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.0	0.22	0.22	0.01	0.89	0.89	0.0
LH22406-PA	-12	yes	yes	0.28	0.04	-0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.01	0.03	0.02	0.95	0.95	-0.0
LH22411-PA	-12	yes	yes	0.29	0.04	-0.25	-0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.02	0.02	0.0	0.03	0.03	1.0	0.95	-0.05
LH22420-PA	0	yes	yes	0.38	0.44	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.56	0.47	-0.09	0.04	0.0	-0.04	1.0	0.99	-0.01
LH22482-PA	-50	yes	no	0.46	0.1	-0.36	-1.07	-1.09	-0.01	0.0	0.0	-0.0	0.16	0.16	-0.01	0.04	0.31	0.27	0.92	0.92	0.0
LH16805-PA	-25	yes	yes	0.23	0.23	0.0	0.34	0.41	0.06	1.0	1.0	0.0	0.02	0.02	0.01	0.0	0.0	0.0	0.99	0.99	0.0
LH16875-PA	0	no	no	0.02	0.01	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.12	0.0	0.14	0.14	-0.0	1.0	1.0	0.0
LH16994-PA	25	no	no	0.01	0.03	0.02	0.04	0.0	-0.04	1.0	1.0	0.0	0.81	0.04	-0.77	0.0	0.02	0.02	0.92	0.97	0.05
LH16996-PA	25	no	no	0.02	0.03	0.01	0.0	0.0	-0.0	1.0	1.0	0.0	0.78	0.04	-0.75	0.0	0.02	0.02	0.98	0.97	-0.01
LH17009-PA	0	no	no	0.23	0.23	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.12	0.05	0.05	0.04	-0.02	0.94	0.9	-0.04
LH10693-PA	12	no	yes	0.39	0.29	-0.1	0.0	0.01	0.01	1.0	1.0	0.0	0.0	0.05	0.05	0.1	0.0	-0.1	0.99	0.99	0.0
LH20003-PA	-13	no	no	0.35	0.16	-0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.06	0.05	0.04	0.0	-0.04	0.87	0.83	-0.04
LH24616-PA	-12	yes	yes	0.26	0.18	-0.08	-0.05	-0.0	0.04	1.0	1.0	0.0	0.05	0.05	0.0	0.02	0.0	-0.02	0.98	0.98	0.0
LH24699-PA	25	no	no	0.01	0.0	-0.01	-0.01	0.0	0.01	0.01	1.0	0.99	0.05	0.33	0.29	0.21	0.0	-0.21	0.81	0.79	-0.02
LH24812-PA	25	no	yes	0.17	0.3	0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.15	0.0	-0.15	1.0	1.0	0.0
LH24819-PA	13	no	yes	0.05	0.12	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.0	-0.1	0.0	0.0	0.0	0.91	1.0	0.09
LH11223-PA	62	no	yes	0.23	0.37	0.14	0.0	-0.06	-0.06	0.0	1.0	1.0	0.0	0.0	0.0	0.44	0.09	-0.35	0.9	0.94	0.04
LH25456-PA	0	no	no	0.02	0.02	0.0	0.0	0.0	0.0	1.0	0.13	-0.88	0.58	0.63	0.05	0.0	0.02	0.02	1.0	0.37	-0.63
LH25459-PA	0	no	no	0.03	0.02	-0.01	0.0	0.0	0.0	0.06	0.13	0.06	0.37	0.63	0.26	0.0	0.02	0.02	0.97	0.37	-0.6
LH25552-PA	38	no	no	0.07	0.26	0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.09	0.09	0.2	0.02	-0.18	1.0	1.0	0.0
LH25553-PA	25	no	yes	0.13	0.47	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.1	0.02	-0.08	0.99	0.99	0.0
LH25672-PA	25	no	no	0.04	0.06	0.02	0.45	0.53	0.08	1.0	1.0	0.0	0.21	0.13	-0.09	0.0	0.01	0.01	1.0	0.83	-0.17
LH25701-PA	50	no	yes	0.07	0.42	0.35	0.0	0.0	0.0	1.0	1.0	0.0	0.3	0.0	-0.3	0.05	0.02	-0.04	0.2	0.97	0.77
LH25705-PA	25	no	no	0.0	0.03	0.03	1.69	-0.11	-1.8	1.0	1.0	0.0	0.37	0.0	-0.37	0.0	0.01	0.01	0.83	0.98	0.14
LH25773-PA	25	no	yes	0.05	0.43	0.38	-0.06	-0.04	0.02	1.0	1.0	0.0	0.01	0.01	0.0	0.09	0.0	-0.09	0.9	0.9	0.0
LH25890-PA	-25	no	no	0.0	0.0	0.0	0.0	1.2	1.2	1.0	1.0	0.0	-	-	-	-	-	-
LH25899-PA	63	no	yes	0.0	0.11	0.11	0.0	0.0	0.0	0.0	1.0	1.0	0.07	0.05	-0.03	0.65	0.02	-0.64	1.0	1.0	0.0
LH25900-PA	50	no	no	0.01	0.11	0.1	0.0	0.0	0.0	0.0	1.0	1.0	0.05	0.11	0.06	0.41	0.0	-0.41	0.9	0.9	0.0
LH25901-PA	63	no	yes	0.01	0.18	0.17	0.0	0.0	0.0	0.0	1.0	1.0	0.04	0.06	0.02	0.37	0.02	-0.35	0.96	0.96	0.0
LH25929-PA	12	no	no	0.23	0.14	-0.09	0.22	-1.23	-1.46	0.02	0.0	-0.01	0.27	0.07	-0.2	0.03	0.19	0.16	1.0	1.0	0.0
