Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
GB12834-PA	50	no	yes	0.04	0.21	0.17	0.0	0.07	0.07	1.0	1.0	0.0	0.02	0.01	-0.01	0.31	0.0	-0.31	1.0	1.0	0.0
GB12836-PA	13	yes	no	0.44	0.21	-0.23	0.58	0.11	-0.47	0.5	0.5	0.0	0.1	0.09	-0.01	0.16	0.15	-0.02	1.0	1.0	0.0
GB12837-PA	-13	yes	no	0.11	0.13	0.02	0.14	-0.34	-0.48	1.0	1.0	0.0	0.26	0.26	0.0	0.0	0.01	0.01	1.0	1.0	0.0
GB12845-PA	12	no	yes	0.2	0.41	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.02	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
GB12846-PA	38	no	yes	0.11	0.16	0.05	0.0	0.08	0.08	1.0	1.0	0.0	0.26	0.02	-0.24	0.0	0.0	0.0	1.0	1.0	0.0
GB12852-PA	0	no	yes	0.0	0.3	0.3	-1.58	-0.67	0.91	1.0	1.0	0.0	0.17	0.2	0.04	0.0	0.0	-0.0	1.0	1.0	0.0
GB12853-PA	-25	yes	no	0.14	0.33	0.19	-0.13	0.0	0.13	1.0	1.0	0.0	0.07	0.4	0.33	0.01	0.0	-0.01	1.0	1.0	0.0
GB12856-PA	12	yes	no	0.11	0.14	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.32	0.01	-0.31	0.0	0.01	0.01	1.0	1.0	0.0
GB12857-PA	12	yes	yes	0.18	0.27	0.09	0.07	-0.16	-0.24	1.0	1.0	0.0	0.03	0.0	-0.02	0.0	0.0	0.0	0.91	1.0	0.09
GB12858-PA	25	no	no	0.02	0.02	0.0	0.71	0.0	-0.71	1.0	1.0	0.0	0.41	0.3	-0.11	0.02	0.0	-0.02	0.13	0.68	0.55
GB12859-PA	-63	yes	no	0.05	0.01	-0.04	0.0	0.0	0.0	1.0	0.0	-1.0	0.05	0.0	-0.05	0.0	0.46	0.46	0.97	1.0	0.03
GB12864-PA	-13	no	no	0.23	0.18	-0.05	-0.03	0.02	0.06	1.0	1.0	0.0	0.13	0.19	0.07	0.0	0.0	0.0	1.0	1.0	0.0
GB12865-PA	38	no	no	0.04	0.24	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.43	0.0	-0.43	0.0	0.0	0.0	0.91	1.0	0.09
GB12868-PA	25	no	no	0.11	0.03	-0.08	0.0	0.16	0.16	0.0	1.0	1.0	0.59	0.59	0.0	0.03	0.0	-0.03	1.0	1.0	0.0
GB12872-PA	25	no	yes	0.19	0.26	0.07	0.08	0.02	-0.06	1.0	1.0	0.0	0.03	0.0	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
GB12873-PA	25	no	yes	0.12	0.46	0.34	0.0	0.08	0.08	1.0	1.0	0.0	0.14	0.01	-0.13	0.0	0.0	0.0	1.0	1.0	0.0
GB12876-PA	-50	yes	no	0.26	0.06	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.22	0.21	0.0	0.01	0.01	1.0	0.6	-0.4
GB12878-PA	50	no	yes	0.05	0.24	0.19	0.0	-0.12	-0.12	1.0	1.0	0.0	0.09	0.13	0.04	0.26	0.0	-0.26	1.0	1.0	0.0
GB12882-PA	50	no	yes	0.0	0.45	0.45	-0.55	-6.63	-6.07	1.0	1.0	0.0	0.62	0.06	-0.56	0.0	0.01	0.0	0.5	1.0	0.5
GB12884-PA	-13	yes	no	0.11	0.08	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.01	-0.15	0.0	0.01	0.01	1.0	1.0	-0.01
GB12885-PA	25	no	no	0.08	0.0	-0.08	-0.31	0.0	0.31	0.0	1.0	1.0	0.18	0.18	0.0	0.03	0.0	-0.03	0.59	0.49	-0.1
GB12889-PA	-13	no	no	0.21	0.18	-0.03	0.27	0.19	-0.09	1.0	1.0	0.0	0.23	0.23	0.0	0.02	0.02	0.0	0.85	1.0	0.15
GB12891-PA	-13	no	no	0.26	0.13	-0.13	-1.9	0.05	1.95	1.0	1.0	0.0	0.01	0.03	0.02	0.05	0.0	-0.05	1.0	1.0	0.0
GB12892-PA	-12	yes	no	0.3	0.27	-0.03	-0.1	-0.22	-0.12	1.0	1.0	0.0	0.02	0.04	0.02	0.13	0.0	-0.13	1.0	0.98	-0.02
GB12893-PA	50	no	yes	0.05	0.31	0.26	-0.85	-0.13	0.73	1.0	1.0	0.0	0.6	0.04	-0.56	0.0	0.02	0.02	0.39	0.99	0.6
GB12899-PA	-25	yes	no	0.43	0.13	-0.3	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.0	-0.11	0.0	0.02	0.02	0.97	1.0	0.03
GB12900-PA	-38	no	no	0.36	0.0	-0.36	0.28	0.54	0.25	1.0	1.0	0.0	0.27	0.0	-0.27	0.17	0.32	0.15	1.0	1.0	0.0
GB12901-PA	13	no	no	0.1	0.29	0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.09	-0.03	0.0	0.0	0.0	0.99	0.98	-0.0
GB12902-PA	50	no	yes	0.08	0.32	0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.24	0.0	-0.24	0.03	0.01	-0.01	0.85	1.0	0.15
GB12903-PA	12	no	yes	0.26	0.2	-0.06	0.11	0.28	0.18	1.0	1.0	0.0	0.14	0.15	0.01	0.0	0.0	0.0	1.0	1.0	0.0
GB12907-PA	50	no	yes	0.01	0.32	0.31	0.0	-0.34	-0.34	1.0	1.0	0.0	0.44	0.05	-0.39	0.0	0.06	0.06	1.0	1.0	0.0
GB12914-PA	-13	no	no	0.28	0.08	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.05	0.05	1.0	1.0	0.0
GB12916-PA	25	no	no	0.0	0.0	0.0	0.92	0.0	-0.92	0.01	0.01	0.0	0.05	0.05	0.01	0.17	0.14	-0.03	1.0	1.0	0.0
GB12917-PA	-25	no	no	0.07	0.16	0.09	0.17	0.0	-0.17	1.0	1.0	0.0	0.03	0.35	0.32	0.0	0.0	-0.0	1.0	0.94	-0.06
GB12922-PA	38	no	yes	0.0	0.09	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.44	0.0	-0.44	0.0	0.0	0.0	0.99	1.0	0.01
GB12923-PA	-25	yes	no	0.08	0.22	0.14	-0.4	-0.54	-0.13	1.0	1.0	0.0	-	-	-	-	-	-
GB12924-PA	-12	yes	yes	0.27	0.07	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.01	0.02	0.02	1.0	1.0	0.0
GB12931-PA	12	no	yes	0.25	0.46	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.19	0.04	0.0	0.06	0.06	1.0	1.0	0.0
GB12935-PA	25	no	no	0.0	0.2	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.79	0.0	-0.79	0.0	0.0	0.0	0.27	1.0	0.73
GB12937-PA	0	no	no	0.04	0.03	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.71	0.74	0.02	0.0	0.0	0.0	1.0	1.0	-0.0
GB12940-PA	-25	yes	no	0.42	0.05	-0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
GB12941-PA	25	no	no	0.01	0.06	0.05	0.31	0.0	-0.31	1.0	1.0	0.0	0.54	0.04	-0.51	0.0	0.0	0.0	1.0	1.0	0.0
GB12943-PA	-12	yes	yes	0.41	0.08	-0.33	-0.51	-0.01	0.5	0.5	0.25	-0.25	0.13	0.06	-0.07	0.08	0.1	0.02	1.0	1.0	0.0
GB12945-PA	0	no	no	0.08	0.02	-0.06	0.08	0.0	-0.08	1.0	1.0	0.0	0.14	0.1	-0.04	0.0	0.0	0.0	1.0	0.92	-0.08
GB12947-PA	-50	no	no	0.04	0.02	-0.02	-0.73	0.0	0.73	1.0	0.01	-0.99	0.17	0.23	0.05	0.04	0.04	0.01	1.0	1.0	0.0
GB12949-PA	25	no	yes	0.13	0.23	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.02	0.0	-0.02	1.0	1.0	0.0
GB12951-PA	-50	no	no	0.06	0.03	-0.03	0.0	0.0	0.0	1.0	0.0	-1.0	0.01	0.0	-0.01	0.0	0.25	0.25	1.0	1.0	0.0
GB12954-PA	12	no	yes	0.22	0.34	0.12	-0.01	-0.07	-0.06	1.0	1.0	0.0	0.18	0.0	-0.18	0.0	0.0	0.0	1.0	1.0	0.0
GB12957-PA	25	no	yes	0.17	0.25	0.08	-0.01	-0.01	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.04	0.0	-0.04	1.0	1.0	0.0
GB12958-PA	25	no	no	0.02	0.07	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.62	0.17	-0.44	0.0	0.01	0.01	0.98	1.0	0.01
GB12961-PA	12	yes	yes	0.13	0.21	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.51	0.3	0.0	0.0	0.0	1.0	1.0	0.0
GB12966-PA	-25	no	no	0.39	0.33	-0.06	0.0	-0.05	-0.05	1.0	1.0	0.0	-	-	-	-	-	-
GB12970-PA	50	no	yes	0.0	0.49	0.49	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.1	-0.4	0.0	0.0	0.0	0.48	0.93	0.45
GB12973-PA	25	no	yes	0.04	0.3	0.26	-0.37	-0.01	0.36	1.0	1.0	0.0	0.19	0.07	-0.12	0.0	0.04	0.03	1.0	1.0	0.0
GB12977-PA	25	no	no	0.03	0.15	0.12	0.01	0.0	-0.01	1.0	1.0	0.0	0.37	0.04	-0.33	0.0	0.0	0.0	1.0	1.0	0.0
GB12980-PA	25	no	yes	0.12	0.46	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.17	0.02	-0.14	0.0	0.0	0.0	0.88	0.91	0.03
GB12985-PA	38	no	yes	0.0	0.09	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.64	0.01	-0.63	0.0	0.0	0.0	0.0	0.95	0.95
GB12996-PA	13	no	yes	0.13	0.16	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.0	0.02	0.02	1.0	0.99	-0.01
GB12997-PA	12	yes	yes	0.08	0.24	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.03	0.02	0.04	0.0	-0.04	1.0	0.99	-0.01
GB12998-PA	-12	yes	yes	0.27	0.13	-0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.1	0.04	0.01	0.01	0.0	1.0	1.0	0.0
GB12999-PA	38	no	no	0.02	0.27	0.25	0.04	0.0	-0.04	1.0	1.0	0.0	0.23	0.01	-0.22	0.0	0.0	0.0	1.0	1.0	-0.0
GB13001-PA	25	no	yes	0.01	0.49	0.48	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.02	-0.1	0.0	0.0	0.0	1.0	1.0	0.0
GB13010-PA	38	no	no	0.02	0.31	0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.54	0.06	-0.49	0.0	0.0	0.0	1.0	1.0	0.0
GB13011-PA	50	no	yes	0.0	0.34	0.34	0.02	0.01	-0.01	1.0	1.0	0.0	0.76	0.01	-0.74	0.0	0.0	0.0	1.0	1.0	0.0
GB13014-PA	38	no	no	0.07	0.23	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.05	-0.31	0.0	0.0	0.0	1.0	1.0	0.0
GB13027-PA	-25	yes	no	0.31	0.03	-0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.18	0.17	0.0	0.0	0.0	1.0	0.96	-0.04
GB13028-PA	12	yes	yes	0.11	0.33	0.22	-0.43	-0.59	-0.17	1.0	1.0	0.0	0.16	0.09	-0.07	0.0	0.0	0.0	1.0	0.99	-0.01
GB13036-PA	25	no	no	0.13	0.07	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.27	0.0	-0.27	0.0	0.0	0.0	0.69	1.0	0.31
GB13038-PA	25	no	no	0.02	0.05	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.0	-0.23	0.0	0.0	0.0	1.0	1.0	0.0
GB13040-PA	25	no	yes	0.16	0.28	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.01	-0.05	0.0	0.0	0.0	1.0	1.0	-0.0
GB13045-PA	25	no	yes	0.05	0.43	0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.01	-0.11	0.0	0.0	0.0	0.95	1.0	0.05
GB13046-PA	50	no	no	0.09	0.11	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.21	0.11	-0.09	1.0	1.0	0.0
GB13050-PA	25	no	no	0.01	0.12	0.11	0.0	-0.31	-0.31	1.0	1.0	0.0	0.41	0.18	-0.23	0.0	0.0	0.0	1.0	0.99	-0.01
GB13051-PA	-50	yes	no	0.43	0.06	-0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.26	0.2	0.0	0.0	0.0	0.99	0.99	0.0
GB13052-PA	-25	no	no	0.27	0.3	0.03	1.24	0.71	-0.52	0.06	0.06	0.0	0.03	0.04	0.02	0.12	0.06	-0.05	1.0	1.0	0.0
GB13055-PA	13	no	yes	0.09	0.09	0.0	0.0	-0.64	-0.64	1.0	1.0	0.0	0.2	0.09	-0.11	0.01	0.01	0.0	0.82	1.0	0.18
GB13057-PA	38	no	no	0.01	0.35	0.34	0.0	-0.03	-0.03	1.0	1.0	0.0	0.0	0.01	0.0	0.46	0.06	-0.4	1.0	1.0	0.0
GB13059-PA	38	no	no	0.01	0.24	0.23	0.01	0.0	-0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.41	0.0	-0.41	1.0	0.99	-0.01
GB13061-PA	75	no	yes	0.02	0.44	0.42	0.88	-0.65	-1.53	1.0	1.0	0.0	0.01	0.04	0.03	0.38	0.0	-0.38	1.0	1.0	0.0
GB13065-PA	50	no	yes	0.04	0.24	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.0	-0.2	0.0	0.0	-0.0	0.53	0.99	0.45
GB13075-PA	25	no	no	0.06	0.09	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.28	0.01	-0.27	0.0	0.07	0.07	0.82	1.0	0.18
GB13076-PA	13	no	no	0.09	0.23	0.14	-1.09	-1.15	-0.06	1.0	1.0	0.0	0.14	0.05	-0.09	0.01	0.03	0.02	1.0	1.0	0.0
GB13079-PA	37	no	yes	0.25	0.36	0.11	0.1	0.25	0.14	1.0	1.0	0.0	0.2	0.02	-0.18	0.0	0.0	0.0	1.0	1.0	0.0
GB13082-PA	25	no	no	0.19	0.03	-0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.75	0.18	-0.56	0.0	0.05	0.05	1.0	1.0	0.0
GB13088-PA	12	yes	yes	0.13	0.4	0.27	-0.21	-0.11	0.1	1.0	1.0	0.0	0.19	0.03	-0.16	0.0	0.0	-0.0	1.0	1.0	0.0
GB13092-PA	37	no	yes	0.22	0.43	0.21	0.0	0.0	0.0	0.01	0.06	0.05	0.07	0.06	-0.02	0.11	0.1	-0.01	1.0	1.0	0.0
GB13093-PA	13	no	no	0.08	0.27	0.19	0.07	0.3	0.23	1.0	1.0	0.0	0.03	0.06	0.03	0.18	0.05	-0.13	1.0	1.0	0.0
GB13096-PA	25	no	yes	0.0	0.37	0.37	-0.57	0.24	0.81	1.0	1.0	0.0	0.67	0.01	-0.66	0.0	0.3	0.3	1.0	1.0	0.0
GB13103-PA	-25	yes	no	0.34	0.01	-0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.1	0.1	0.0	0.0	0.0	1.0	0.89	-0.11
GB13105-PA	-12	yes	yes	0.3	0.17	-0.13	-0.4	-0.37	0.03	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.02	0.02	1.0	1.0	0.0
GB13109-PA	-25	no	no	0.09	0.03	-0.06	0.0	0.02	0.02	1.0	0.25	-0.75	0.03	0.14	0.11	0.0	0.02	0.02	0.97	0.74	-0.23
GB13113-PA	25	no	no	0.11	0.08	-0.03	0.05	0.0	-0.05	1.0	1.0	0.0	0.8	0.04	-0.76	0.0	0.0	0.0	1.0	1.0	0.0
GB13114-PA	50	no	yes	0.13	0.38	0.25	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.0	-0.24	0.0	0.0	0.0	1.0	1.0	0.0
GB13115-PA	-25	no	no	0.07	0.07	0.0	-0.19	0.0	0.19	1.0	1.0	0.0	0.06	0.34	0.28	0.0	0.0	0.0	1.0	0.98	-0.02
GB13116-PA	-25	yes	yes	0.47	0.22	-0.25	0.0	0.1	0.1	1.0	1.0	0.0	-	-	-	-	-	-
GB13117-PA	-25	yes	no	0.22	0.13	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.0	-0.13	0.0	0.0	0.0	1.0	1.0	0.0
GB13118-PA	-13	no	no	0.27	0.15	-0.12	-4.58	0.0	4.58	1.0	1.0	0.0	0.16	0.01	-0.15	0.0	0.0	0.0	1.0	0.99	-0.01
GB13123-PA	25	no	no	0.01	0.05	0.04	NaN	0.0	NaN	1.0	1.0	0.0	0.56	0.0	-0.56	0.01	0.0	-0.01	0.51	1.0	0.49
GB13127-PA	-50	yes	no	0.48	0.11	-0.37	0.0	-0.14	-0.14	1.0	1.0	0.0	0.17	0.21	0.04	0.11	0.0	-0.11	1.0	1.0	0.0
GB13128-PA	13	no	no	0.19	0.29	0.1	-0.04	-0.09	-0.04	1.0	1.0	0.0	0.07	0.0	-0.07	0.0	0.0	0.0	1.0	1.0	0.0
GB13133-PA	-75	yes	no	0.35	0.07	-0.28	0.04	0.0	-0.04	1.0	0.0	-1.0	0.0	0.03	0.03	0.0	0.38	0.38	1.0	1.0	0.0
GB13137-PA	25	no	no	0.0	0.03	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.03	-0.18	0.0	0.0	0.0	1.0	0.95	-0.05
GB13138-PA	12	no	no	0.25	0.17	-0.08	-0.09	-0.07	0.02	1.0	1.0	0.0	-	-	-	-	-	-
GB13141-PA	0	no	no	0.06	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.78	0.8	0.02	0.0	0.0	0.0	1.0	0.44	-0.56
GB13142-PA	25	no	no	0.04	0.11	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.0	-0.23	0.0	0.01	0.01	1.0	1.0	0.0
GB13143-PA	12	no	no	0.25	0.02	-0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.01	-0.28	0.0	0.03	0.03	1.0	1.0	0.0
GB13144-PA	13	no	yes	0.08	0.17	0.09	-0.03	-0.03	0.0	1.0	1.0	0.0	0.15	0.02	-0.13	0.0	0.0	0.0	1.0	1.0	0.0
GB13146-PA	25	no	no	0.02	0.16	0.14	0.0	-0.02	-0.02	1.0	1.0	0.0	0.22	0.0	-0.22	0.0	0.01	0.01	1.0	1.0	0.0
GB13152-PA	-25	yes	no	0.39	0.13	-0.26	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.01	-0.02	0.0	0.01	0.01	1.0	1.0	0.0
GB13153-PA	-12	yes	no	0.41	0.4	-0.01	-0.97	-2.82	-1.85	1.0	1.0	0.0	0.04	0.01	-0.03	0.05	0.02	-0.03	1.0	1.0	0.0
GB13160-PA	-12	yes	no	0.38	0.21	-0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	1.0	1.0	0.0
GB13161-PA	75	no	yes	0.01	0.3	0.29	0.0	0.0	0.0	0.03	1.0	0.97	0.0	0.0	-0.0	0.73	0.0	-0.73	1.0	0.99	-0.01
GB13162-PA	50	no	yes	0.03	0.42	0.39	0.0	0.0	0.0	1.0	1.0	0.0	0.39	0.02	-0.37	0.0	0.01	0.01	1.0	1.0	0.0
GB13163-PA	25	no	yes	0.26	0.04	-0.22	-0.8	-0.16	0.64	1.0	1.0	0.0	0.49	0.01	-0.48	0.01	0.01	0.0	1.0	1.0	0.0
GB13167-PA	13	yes	yes	0.4	0.04	-0.36	-0.09	-0.05	0.04	1.0	1.0	0.0	0.22	0.01	-0.2	0.01	0.01	0.0	1.0	0.99	-0.01
GB13170-PA	25	no	yes	0.04	0.4	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.04	0.0	0.05	0.05	1.0	1.0	0.0
GB13171-PA	25	no	no	0.08	0.17	0.09	-0.04	-0.07	-0.03	1.0	1.0	0.0	0.24	0.01	-0.23	0.0	0.03	0.03	1.0	1.0	0.0
GB13173-PA	25	no	no	0.01	0.02	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.22	0.01	-0.21	0.85	1.0	0.15
GB13179-PA	50	no	yes	0.07	0.39	0.32	0.0	-0.04	-0.04	1.0	1.0	0.0	0.0	0.0	0.0	0.21	0.01	-0.19	1.0	1.0	0.0
GB13181-PA	25	yes	yes	0.38	0.36	-0.02	0.0	-0.0	-0.0	1.0	1.0	0.0	0.38	0.03	-0.35	0.0	0.0	0.0	1.0	1.0	0.0
GB13183-PA	50	no	yes	0.05	0.39	0.34	-0.39	0.0	0.39	1.0	1.0	0.0	0.64	0.04	-0.6	0.0	0.0	0.0	1.0	1.0	0.0
GB13185-PA	38	no	no	0.01	0.22	0.21	0.0	0.02	0.02	1.0	1.0	0.0	0.26	0.01	-0.26	0.0	0.0	0.0	0.53	1.0	0.47
GB13189-PA	37	yes	yes	0.13	0.45	0.32	0.5	0.0	-0.5	1.0	1.0	0.0	0.02	0.02	0.0	0.12	0.0	-0.11	1.0	1.0	0.0
GB13191-PA	12	yes	no	0.17	0.03	-0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.27	0.01	-0.26	0.0	0.0	0.0	1.0	1.0	0.0
GB13193-PA	25	yes	yes	0.38	0.37	-0.01	-0.02	0.0	0.02	1.0	1.0	0.0	0.27	0.0	-0.27	0.0	0.0	0.0	1.0	1.0	0.0
GB13194-PA	13	no	no	0.11	0.24	0.13	0.09	0.0	-0.09	1.0	0.5	-0.5	0.46	0.0	-0.46	0.0	0.25	0.25	1.0	1.0	0.0
GB13197-PA	12	no	yes	0.24	0.33	0.09	-2.86	0.0	2.86	1.0	0.13	-0.88	0.13	0.01	-0.12	0.06	0.12	0.05	1.0	1.0	0.0
GB13199-PA	13	no	no	0.17	0.21	0.04	-0.34	-0.19	0.15	1.0	1.0	0.0	0.01	0.02	0.02	0.0	0.0	0.0	0.99	1.0	0.01
GB13200-PA	25	no	no	0.18	0.04	-0.14	0.17	-1.28	-1.45	1.0	1.0	0.0	0.34	0.08	-0.25	0.0	0.0	0.0	1.0	1.0	0.0
GB13201-PA	50	no	yes	0.0	0.49	0.49	0.1	-0.36	-0.46	1.0	1.0	0.0	-	-	-	-	-	-
GB13203-PA	-13	yes	no	0.15	0.14	-0.01	-1.18	-1.19	-0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.99	0.99	0.0
GB13207-PA	-12	yes	yes	0.46	0.17	-0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.4	-0.1	0.0	0.0	0.0	0.99	0.99	0.0
GB13209-PA	25	no	yes	0.09	0.4	0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.0	0.0	-0.0	1.0	1.0	0.0
GB13212-PA	38	no	no	0.0	0.21	0.21	0.0	-0.11	-0.11	1.0	1.0	0.0	0.01	0.08	0.07	0.32	0.0	-0.32	0.67	1.0	0.33
GB13214-PA	-13	no	no	0.2	0.06	-0.14	-0.03	0.0	0.03	1.0	1.0	0.0	0.0	0.04	0.04	0.03	0.08	0.05	1.0	1.0	0.0
GB13220-PA	-25	yes	no	0.27	0.17	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.02	0.02	1.0	1.0	0.0
GB13221-PA	-13	yes	no	0.03	0.14	0.11	-0.01	0.0	0.01	1.0	0.5	-0.5	0.14	0.02	-0.12	0.0	0.07	0.07	1.0	1.0	0.0
GB13225-PA	50	no	yes	0.13	0.49	0.36	0.0	0.16	0.16	1.0	1.0	0.0	0.16	0.05	-0.11	0.01	0.16	0.14	0.71	0.87	0.16
GB13229-PA	-25	no	no	0.08	0.04	-0.04	0.0	0.0	0.0	0.5	1.0	0.5	0.05	0.57	0.52	0.1	0.0	-0.1	1.0	0.2	-0.8
GB13230-PA	0	no	no	0.0	0.04	0.04	0.0	0.06	0.06	1.0	1.0	0.0	0.57	0.4	-0.17	0.0	0.0	0.0	1.0	1.0	0.0
GB13232-PA	50	no	yes	0.15	0.22	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.02	-0.21	0.0	0.0	0.0	0.86	1.0	0.14
GB13233-PA	12	no	yes	0.25	0.46	0.21	-1.57	0.0	1.57	1.0	1.0	0.0	0.02	0.14	0.12	0.0	0.11	0.11	0.81	0.93	0.12
GB13238-PA	-25	no	no	0.02	0.04	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.28	0.2	0.01	0.0	-0.0	1.0	1.0	0.0
GB13240-PA	50	no	yes	0.02	0.27	0.25	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.03	0.01	0.29	0.0	-0.29	1.0	1.0	0.0
GB13242-PA	-25	yes	no	0.38	0.14	-0.24	-3.19	-2.28	0.91	1.0	1.0	0.0	0.24	0.37	0.13	0.0	0.0	0.0	1.0	1.0	0.0
GB13244-PA	50	no	yes	0.06	0.44	0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.17	-0.06	0.06	0.06	-0.0	1.0	1.0	0.0
GB13247-PA	50	no	yes	0.06	0.27	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.7	0.0	-0.69	0.02	0.0	-0.01	0.19	1.0	0.81
GB13248-PA	-75	yes	no	0.38	0.09	-0.29	1.69	0.58	-1.11	1.0	1.0	0.0	0.08	0.02	-0.06	0.01	0.47	0.45	1.0	0.88	-0.12
GB13252-PA	12	no	yes	0.27	0.24	-0.03	0.0	0.16	0.16	1.0	1.0	0.0	0.07	0.09	0.02	0.08	0.0	-0.08	1.0	1.0	0.0
GB13253-PA	38	no	no	0.01	0.27	0.26	-0.14	-0.15	-0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.3	0.0	-0.3	1.0	1.0	0.0
GB13256-PA	12	no	yes	0.28	0.46	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.01	-0.07	0.0	0.01	0.01	0.93	1.0	0.07
GB13257-PA	25	no	yes	0.14	0.25	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.07	-0.01	0.0	0.0	0.0	1.0	1.0	-0.0
GB13262-PA	-38	no	no	0.24	0.04	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.26	0.2	0.01	0.01	0.0	1.0	1.0	0.0
GB13263-PA	25	no	no	0.0	0.16	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.01	0.52	0.01	-0.52	1.0	0.97	-0.03
GB13268-PA	-50	yes	no	0.27	0.03	-0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.23	0.23	0.95	1.0	0.05
GB13273-PA	25	no	no	0.0	0.13	0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.79	0.0	-0.79	0.0	0.0	0.0	0.19	1.0	0.81
