Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSDARG00000031848|ENSDART00000039950	25	no	yes	0.01	0.26	0.25	-0.29	-0.1	0.19	1.0	1.0	0.0	0.36	0.2	-0.16	0.01	0.07	0.06	0.55	0.62	0.07
ENSDARG00000057648|ENSDART00000050651	0	no	no	0.17	0.17	0.0	0.43	0.43	0.0	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000036999|ENSDART00000053768	-13	no	no	0.2	0.16	-0.04	0.0	0.03	0.03	1.0	1.0	0.0	0.51	0.21	-0.3	0.03	0.1	0.07	0.55	0.94	0.39
ENSDARG00000039806|ENSDART00000058215	0	yes	yes	0.2	0.24	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.03	-0.03	0.0	0.0	0.0	0.96	0.96	0.0
ENSDARG00000056845|ENSDART00000056813	-25	no	no	0.3	0.22	-0.08	-0.43	-0.34	0.09	0.06	0.03	-0.03	0.46	0.52	0.06	0.0	0.01	0.01	0.56	0.31	-0.26
ENSDARG00000034480|ENSDART00000045015	25	no	no	0.0	0.0	0.0	0.0	-0.07	-0.07	1.0	1.0	0.0	0.67	0.18	-0.49	0.0	0.0	0.0	0.32	0.8	0.48
ENSDARG00000029043|ENSDART00000050125	0	yes	yes	0.08	0.07	-0.01	-0.05	-0.04	0.01	1.0	1.0	0.0	0.07	0.05	-0.02	0.01	0.01	0.0	1.0	1.0	0.0
ENSDARG00000014770|ENSDART00000039868	-12	yes	yes	0.23	0.19	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.04	-0.02	0.02	0.04	0.01	0.93	0.94	0.0
ENSDARG00000074330|ENSDART00000053334	0	no	no	0.0	0.14	0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.1	0.09	0.44	0.0	-0.43	0.52	0.0	-0.52
ENSDARG00000042145|ENSDART00000061776	12	no	yes	0.25	0.21	-0.04	-0.05	-0.04	0.01	1.0	1.0	0.0	0.19	0.19	0.0	0.0	0.0	0.0	0.96	0.96	0.0
ENSDARG00000034555|ENSDART00000061062	13	yes	no	0.36	0.28	-0.08	0.0	0.0	0.0	1.0	0.5	-0.5	0.57	0.14	-0.43	0.01	0.01	0.0	0.85	0.97	0.12
ENSDARG00000006112|ENSDART00000047769	0	no	no	0.19	0.19	0.0	-0.42	-0.42	0.0	0.25	0.25	0.0	0.21	0.21	0.0	0.0	0.0	0.0	0.58	0.58	0.0
ENSDARG00000034707|ENSDART00000043248	13	no	yes	0.02	0.19	0.17	0.0	0.17	0.17	1.0	1.0	0.0	0.52	0.04	-0.48	0.0	0.01	0.01	0.8	0.74	-0.06
ENSDARG00000037192|ENSDART00000054088	0	no	no	0.0	0.0	0.0	0.82	0.81	-0.02	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000014592|ENSDART00000055336	12	yes	yes	0.2	0.34	0.14	-0.18	-0.47	-0.28	1.0	1.0	0.0	0.03	0.02	-0.01	0.06	0.14	0.08	0.99	0.99	0.0
ENSDARG00000022970|ENSDART00000033621	0	yes	yes	0.4	0.4	0.0	-1.44	-7.75	-6.31	1.0	1.0	0.0	0.01	0.01	0.0	0.01	0.02	0.01	0.94	0.97	0.02
ENSDARG00000077872|ENSDART00000038499	50	no	yes	0.16	0.24	0.08	-0.15	-0.32	-0.17	1.0	1.0	0.0	0.27	0.04	-0.23	0.01	0.01	0.0	0.58	0.81	0.22
ENSDARG00000026804|ENSDART00000058621	-12	yes	no	0.21	0.33	0.12	-0.08	-0.06	0.02	1.0	1.0	0.0	0.08	0.03	-0.06	0.0	0.01	0.0	1.0	1.0	0.0
ENSDARG00000005522|ENSDART00000044943	13	no	yes	0.01	0.02	0.01	-0.39	0.0	0.39	1.0	1.0	0.0	0.15	0.12	-0.03	0.0	0.04	0.04	0.93	0.94	0.02
ENSDARG00000041418|ENSDART00000060715	0	no	no	0.02	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.18	0.16	-0.02	0.03	0.02	-0.01	0.61	0.73	0.11
ENSDARG00000036767|ENSDART00000053382	-25	no	no	0.02	0.18	0.16	0.0	0.61	0.61	1.0	1.0	0.0	0.07	0.18	0.11	0.09	0.09	-0.0	1.0	0.86	-0.14
ENSDARG00000024548|ENSDART00000046172	0	no	no	0.09	0.09	0.0	-0.19	0.0	0.19	1.0	1.0	0.0	0.36	0.26	-0.1	0.0	0.03	0.03	0.55	0.56	0.01
ENSDARG00000033437|ENSDART00000044378	37	yes	yes	0.08	0.21	0.13	-0.74	-0.91	-0.17	1.0	1.0	0.0	0.48	0.0	-0.48	0.0	0.03	0.03	0.47	0.97	0.5
ENSDARG00000071433|ENSDART00000056849	0	yes	yes	0.42	0.26	-0.16	-0.18	-0.16	0.02	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.9	0.9	0.0
ENSDARG00000011163|ENSDART00000046498	0	yes	yes	0.44	0.43	-0.01	-0.2	-0.21	-0.01	1.0	1.0	0.0	0.02	0.01	-0.0	0.06	0.06	0.0	0.95	0.95	0.0
ENSDARG00000040031|ENSDART00000058555	0	yes	yes	0.39	0.42	0.03	-1.49	-1.41	0.08	1.0	1.0	0.0	0.05	0.04	-0.02	0.01	0.01	0.0	1.0	1.0	0.0
ENSDARG00000077882|ENSDART00000053993	13	no	yes	0.0	0.11	0.11	-0.56	-0.59	-0.03	1.0	1.0	0.0	0.5	0.03	-0.47	0.01	0.02	0.01	0.44	0.75	0.31
ENSDARG00000018904|ENSDART00000052437	0	yes	yes	0.39	0.41	0.02	-0.27	-0.22	0.05	1.0	1.0	0.0	0.08	0.07	-0.0	0.01	0.0	-0.01	0.98	0.98	0.0
ENSDARG00000031388|ENSDART00000042595	0	yes	yes	0.41	0.36	-0.05	-0.26	-0.31	-0.04	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.95	0.0
ENSDARG00000053453|ENSDART00000059262	0	no	no	0.25	0.25	0.0	-0.04	-0.05	-0.01	1.0	1.0	0.0	0.23	0.23	0.01	0.0	0.0	0.0	0.64	0.66	0.02
ENSDARG00000073763|ENSDART00000058204	-12	no	no	0.18	0.21	0.03	-0.03	0.0	0.03	1.0	1.0	0.0	0.08	0.17	0.09	0.05	0.0	-0.05	0.82	0.67	-0.15
ENSDARG00000029936|ENSDART00000045884	-25	no	no	0.0	0.0	0.0	-0.18	0.0	0.18	1.0	1.0	0.0	0.14	0.21	0.07	0.0	0.01	0.01	0.96	0.64	-0.32
ENSDARG00000039133|ENSDART00000058400	25	yes	yes	0.28	0.37	0.09	-0.57	-0.17	0.4	0.01	0.01	0.0	0.51	0.03	-0.48	0.05	0.06	0.0	1.0	0.96	-0.04
ENSDARG00000041033|ENSDART00000060126	25	no	yes	0.0	0.44	0.44	-0.06	0.05	0.12	1.0	1.0	0.0	0.12	0.0	-0.11	0.01	0.0	-0.01	0.66	0.69	0.03
ENSDARG00000037147|ENSDART00000054012	-13	yes	no	0.06	0.03	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.04	0.0	0.01	0.0	-0.01	0.87	0.87	0.0
ENSDARG00000004875|ENSDART00000037819	0	no	no	0.08	0.07	-0.01	0.0	-0.1	-0.1	1.0	1.0	0.0	0.34	0.28	-0.05	0.0	0.04	0.04	0.74	0.63	-0.11
ENSDARG00000037383|ENSDART00000054395	25	no	no	0.35	0.41	0.06	0.03	-0.13	-0.16	1.0	1.0	0.0	0.23	0.18	-0.06	0.05	0.05	-0.0	0.87	0.86	-0.01
ENSDARG00000035747|ENSDART00000051864	25	no	no	0.09	0.09	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	-0.0	0.02	0.01	0.0	0.0	1.0	1.0
ENSDARG00000027609|ENSDART00000044097	0	yes	yes	0.48	0.48	0.0	-0.05	-0.05	0.0	1.0	1.0	0.0	0.09	0.11	0.02	0.01	0.01	0.0	0.92	0.93	0.01
ENSDARG00000035132|ENSDART00000050871	-38	yes	no	0.18	0.15	-0.03	-0.12	0.28	0.4	1.0	1.0	0.0	0.02	0.01	-0.01	0.01	0.73	0.72	0.85	0.88	0.03
ENSDARG00000039104|ENSDART00000057107	0	no	no	0.0	0.03	0.03	-0.39	-0.2	0.19	1.0	1.0	0.0	0.26	0.18	-0.08	0.0	0.03	0.03	0.69	0.75	0.07
ENSDARG00000032746|ENSDART00000036674	0	no	no	0.1	0.02	-0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.07	-0.03	0.05	0.13	0.09	1.0	1.0	0.0
ENSDARG00000033266|ENSDART00000048965	-25	yes	no	0.26	0.02	-0.24	-0.63	-0.93	-0.3	1.0	1.0	0.0	0.21	0.6	0.39	0.0	0.0	0.0	0.88	0.41	-0.46
ENSDARG00000006420|ENSDART00000042514	-12	yes	no	0.38	0.32	-0.06	0.03	-0.12	-0.15	1.0	1.0	0.0	0.1	0.03	-0.06	0.0	0.0	0.0	0.88	0.95	0.07
ENSDARG00000079009|ENSDART00000051556	50	no	no	0.17	0.04	-0.13	-1.08	-0.1	0.98	0.01	1.0	0.99	0.42	0.02	-0.4	0.02	0.0	-0.01	0.85	0.97	0.12
ENSDARG00000026491|ENSDART00000035247	0	no	no	0.16	0.16	0.0	0.25	0.25	0.0	1.0	1.0	0.0	0.58	0.58	0.0	0.0	0.0	0.0	0.22	0.22	0.0
ENSDARG00000032816|ENSDART00000042162	0	yes	yes	0.38	0.24	-0.14	-0.17	-0.2	-0.03	1.0	1.0	0.0	0.29	0.29	0.0	0.02	0.0	-0.02	0.95	0.95	0.0
ENSDARG00000036179|ENSDART00000052539	38	no	yes	0.0	0.19	0.19	-89.66	-21.35	68.31	1.0	1.0	0.0	0.31	0.01	-0.3	0.0	0.0	0.0	0.46	0.98	0.53
ENSDARG00000073938|ENSDART00000057346	13	no	yes	0.0	0.16	0.16	-1.29	0.28	1.57	1.0	1.0	0.0	0.4	0.36	-0.04	0.0	0.03	0.02	0.71	0.85	0.14
ENSDARG00000036844|ENSDART00000053482	25	no	no	0.25	0.25	0.0	0.11	0.16	0.05	1.0	1.0	0.0	0.15	0.18	0.03	0.06	0.11	0.05	0.67	1.0	0.33
ENSDARG00000013000|ENSDART00000034834	0	yes	yes	0.4	0.48	0.08	-0.05	-0.01	0.05	1.0	1.0	0.0	0.01	0.07	0.06	0.01	0.01	0.0	0.99	0.99	0.0
ENSDARG00000034628|ENSDART00000040105	0	no	no	0.17	0.0	-0.17	-0.03	-0.06	-0.03	1.0	1.0	0.0	0.15	0.07	-0.08	0.01	0.12	0.11	0.88	0.9	0.02
ENSDARG00000040781|ENSDART00000059748	-50	yes	no	0.42	0.04	-0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.42	0.41	0.02	0.02	0.0	0.83	0.42	-0.4
ENSDARG00000027590|ENSDART00000056966	50	no	yes	0.0	0.48	0.48	0.0	-2.51	-2.51	1.0	1.0	0.0	0.47	0.15	-0.32	0.0	0.09	0.09	0.53	0.86	0.33
ENSDARG00000018301|ENSDART00000033936	25	yes	yes	0.38	0.36	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.06	0.0	0.04	0.04	-0.01	0.78	0.8	0.02
ENSDARG00000069471|ENSDART00000039459	0	no	no	0.21	0.31	0.1	-0.07	0.0	0.07	1.0	1.0	0.0	0.12	0.1	-0.02	0.02	0.02	0.0	0.42	0.42	0.01
ENSDARG00000028469|ENSDART00000044705	0	no	no	0.29	0.24	-0.05	-2.77	0.0	2.77	1.0	1.0	0.0	0.05	0.02	-0.03	0.0	0.0	0.0	0.98	0.98	0.0
ENSDARG00000030241|ENSDART00000053030	-50	yes	no	0.31	0.0	-0.31	-0.11	1.43	1.54	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000028894|ENSDART00000048869	0	yes	yes	0.15	0.17	0.02	-0.09	-0.12	-0.03	1.0	1.0	0.0	0.33	0.33	-0.0	0.02	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000028971|ENSDART00000047212	38	no	yes	0.0	0.19	0.19	0.05	-0.45	-0.5	1.0	1.0	0.0	0.7	0.02	-0.68	0.0	0.0	0.0	0.07	1.0	0.93
ENSDARG00000001909|ENSDART00000048940	0	yes	yes	0.48	0.39	-0.09	-0.06	-0.05	0.01	1.0	1.0	0.0	0.01	0.01	-0.0	0.0	0.03	0.03	0.93	0.94	0.02
ENSDARG00000023900|ENSDART00000049842	0	no	no	0.23	0.42	0.19	-2.56	-2.83	-0.26	1.0	1.0	0.0	0.14	0.12	-0.01	0.05	0.02	-0.02	1.0	1.0	0.0
ENSDARG00000037867|ENSDART00000055186	-25	yes	no	0.29	0.0	-0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000013422|ENSDART00000046800	12	no	no	0.23	0.14	-0.09	0.0	-1.26	-1.26	1.0	1.0	0.0	0.28	0.0	-0.28	0.01	0.01	0.0	0.59	0.93	0.35
ENSDARG00000029480|ENSDART00000047143	0	yes	yes	0.38	0.37	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.12	0.0	0.04	0.02	-0.02	0.83	0.83	0.0
ENSDARG00000036785|ENSDART00000053416	0	no	yes	0.0	0.33	0.33	-0.24	0.73	0.97	1.0	1.0	0.0	0.27	0.13	-0.15	0.0	0.16	0.16	0.29	0.34	0.05
ENSDARG00000010681|ENSDART00000058238	0	yes	yes	0.46	0.31	-0.15	0.0	0.12	0.12	1.0	1.0	0.0	0.06	0.15	0.09	0.04	0.01	-0.03	1.0	1.0	0.0
ENSDARG00000036700|ENSDART00000053304	-12	yes	yes	0.26	0.1	-0.16	-0.05	-0.05	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000000943|ENSDART00000049695	0	yes	yes	0.46	0.3	-0.16	-0.54	-0.34	0.2	1.0	1.0	0.0	0.01	0.02	0.01	0.02	0.02	0.01	0.95	1.0	0.05
ENSDARG00000037121|ENSDART00000053963	0	no	no	0.01	0.0	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.08	-0.0	0.0	0.0	0.0	0.91	0.98	0.07
ENSDARG00000037018|ENSDART00000053806	0	yes	yes	0.08	0.09	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.41	0.4	-0.01	0.0	0.0	0.0	0.86	0.86	0.0
ENSDARG00000033029|ENSDART00000045361	13	no	no	0.04	0.4	0.36	-0.01	0.07	0.08	1.0	1.0	0.0	0.05	0.3	0.25	0.2	0.02	-0.19	1.0	0.91	-0.09
ENSDARG00000030022|ENSDART00000043431	-12	yes	no	0.43	0.38	-0.05	-0.53	-0.58	-0.05	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000037068|ENSDART00000053878	0	yes	yes	0.36	0.23	-0.13	-1.45	-0.72	0.73	1.0	1.0	0.0	0.06	0.14	0.08	0.04	0.05	0.01	0.94	0.84	-0.1
ENSDARG00000033251|ENSDART00000043530	12	no	yes	0.37	0.4	0.03	0.19	0.09	-0.1	1.0	1.0	0.0	0.1	0.17	0.07	0.01	0.0	-0.01	0.97	0.96	0.0
ENSDARG00000032348|ENSDART00000039803	0	no	no	0.0	0.0	0.0	-0.64	-0.71	-0.07	1.0	1.0	0.0	0.57	0.3	-0.27	0.0	0.0	0.0	0.28	0.01	-0.27
ENSDARG00000034240|ENSDART00000046973	50	no	yes	0.01	0.22	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.24	0.0	-0.24	0.0	0.0	0.0	0.74	0.89	0.15
ENSDARG00000014488|ENSDART00000038364	0	yes	yes	0.09	0.09	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.98	0.0
ENSDARG00000070957|ENSDART00000061540	0	no	no	0.01	0.02	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.2	-0.0	0.04	0.04	0.0	0.75	0.58	-0.17
ENSDARG00000016835|ENSDART00000033405	25	yes	yes	0.4	0.38	-0.02	-0.49	-0.26	0.23	1.0	1.0	0.0	0.22	0.04	-0.18	0.01	0.01	0.0	0.72	0.96	0.24
ENSDARG00000012367|ENSDART00000045891	-13	no	no	0.22	0.19	-0.03	-0.3	-0.36	-0.05	1.0	1.0	0.0	0.04	0.03	-0.01	0.01	0.03	0.02	0.87	0.87	0.0
ENSDARG00000019045|ENSDART00000058357	0	no	no	0.26	0.29	0.03	1.59	1.59	-0.0	1.0	1.0	0.0	0.09	0.05	-0.04	0.19	0.16	-0.03	0.48	0.6	0.12
ENSDARG00000039439|ENSDART00000057619	0	no	no	0.08	0.08	0.0	-0.31	-0.33	-0.02	1.0	1.0	0.0	0.49	0.49	0.0	0.01	0.01	0.0	0.75	0.75	0.0
ENSDARG00000015552|ENSDART00000048151	0	no	no	0.0	0.0	0.0	0.86	0.69	-0.18	1.0	1.0	0.0	0.57	0.55	-0.02	0.03	0.02	-0.01	0.27	0.23	-0.04
ENSDARG00000029133|ENSDART00000042064	-12	yes	yes	0.35	0.14	-0.21	0.0	-0.27	-0.27	1.0	1.0	0.0	0.07	0.06	-0.01	0.02	0.03	0.02	1.0	1.0	0.0
ENSDARG00000037060|ENSDART00000053863	0	no	no	0.03	0.02	-0.01	0.09	0.1	0.0	0.0	0.0	0.0	0.16	0.14	-0.01	0.05	0.07	0.02	0.97	0.96	-0.0
ENSDARG00000031702|ENSDART00000043236	37	yes	yes	0.01	0.39	0.38	NaN	-0.02	NaN	1.0	1.0	0.0	0.38	0.05	-0.33	0.0	0.0	0.0	0.7	1.0	0.3
ENSDARG00000059317|ENSDART00000044203	0	no	no	0.08	0.18	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.12	0.05	0.03	0.01	-0.03	0.96	0.97	0.0
ENSDARG00000035832|ENSDART00000052000	0	yes	yes	0.47	0.45	-0.02	-0.89	-0.72	0.17	1.0	1.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.86	0.9	0.05
ENSDARG00000035459|ENSDART00000051392	0	no	no	0.42	0.43	0.01	-2.81	-2.85	-0.04	1.0	1.0	0.0	0.07	0.05	-0.02	0.0	0.0	0.0	0.93	0.94	0.02
ENSDARG00000040258|ENSDART00000058894	0	yes	yes	0.03	0.09	0.06	0.03	0.02	-0.01	1.0	1.0	0.0	0.25	0.14	-0.12	0.01	0.02	0.01	0.69	0.72	0.03
ENSDARG00000030417|ENSDART00000039911	0	no	no	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.36	0.4	0.04	1.0	1.0	0.0
ENSDARG00000019521|ENSDART00000043961	38	no	no	0.0	0.29	0.29	-0.78	0.16	0.94	1.0	1.0	0.0	0.77	0.04	-0.73	0.0	0.04	0.04	0.25	0.93	0.69
ENSDARG00000035899|ENSDART00000052113	0	yes	yes	0.44	0.43	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.94	0.94	0.0
ENSDARG00000003973|ENSDART00000041249	0	yes	yes	0.44	0.44	0.0	-0.03	-0.04	-0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.93	0.92	-0.01
ENSDARG00000056621|ENSDART00000059913	0	no	no	0.12	0.13	0.01	-0.0	0.0	0.0	0.13	0.13	0.0	0.34	0.34	0.0	0.02	0.03	0.0	0.19	0.16	-0.03
ENSDARG00000036852|ENSDART00000053502	0	no	no	0.04	0.07	0.03	0.0	-0.12	-0.12	1.0	1.0	0.0	0.4	0.15	-0.25	0.04	0.0	-0.04	0.44	0.72	0.28
ENSDARG00000030129|ENSDART00000050352	0	yes	yes	0.41	0.38	-0.03	-0.39	-0.37	0.02	1.0	1.0	0.0	0.11	0.09	-0.02	0.02	0.01	-0.01	0.94	1.0	0.06
ENSDARG00000041292|ENSDART00000060522	25	no	no	0.0	0.06	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.06	-0.19	0.0	0.01	0.01	0.77	0.84	0.06
ENSDARG00000069397|ENSDART00000056432	0	no	no	0.0	0.0	0.0	-0.26	-0.26	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.38	0.38	0.0	1.0	0.97	-0.03
ENSDARG00000073898|ENSDART00000047151	-12	yes	no	0.3	0.28	-0.02	-0.11	-0.29	-0.18	1.0	0.5	-0.5	0.59	0.48	-0.1	0.0	0.01	0.01	1.0	1.0	0.0
ENSDARG00000034227|ENSDART00000042521	0	no	no	0.33	0.4	0.07	-0.77	-0.4	0.37	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000041243|ENSDART00000060442	0	no	no	0.28	0.26	-0.02	0.0	0.0	0.0	0.5	0.5	0.0	0.08	0.09	0.01	0.18	0.18	-0.0	0.96	0.97	0.01
ENSDARG00000033616|ENSDART00000034263	12	no	yes	0.29	0.22	-0.07	-0.18	-0.04	0.15	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000030239|ENSDART00000042599	-25	no	no	0.03	0.04	0.01	-0.52	-0.27	0.24	1.0	1.0	0.0	0.19	0.42	0.23	0.01	0.0	0.0	0.91	0.56	-0.36
ENSDARG00000037526|ENSDART00000054650	25	no	yes	0.02	0.39	0.37	-0.23	0.0	0.23	1.0	1.0	0.0	0.12	0.05	-0.06	0.05	0.05	0.0	0.53	0.53	0.0
ENSDARG00000027424|ENSDART00000037949	-13	no	no	0.2	0.18	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.04	0.06	0.02	0.99	0.99	0.0
ENSDARG00000045094|ENSDART00000047862	0	no	no	0.0	0.18	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.02	-0.02	0.02	0.0	-0.01	0.95	0.96	0.01
ENSDARG00000040779|ENSDART00000059752	0	no	no	0.3	0.29	-0.01	0.08	0.07	-0.01	1.0	1.0	0.0	0.01	0.03	0.01	0.0	0.02	0.01	1.0	1.0	0.0
ENSDARG00000036152|ENSDART00000052497	37	yes	yes	0.07	0.36	0.29	-1.63	0.0	1.63	1.0	1.0	0.0	0.55	0.06	-0.49	0.02	0.0	-0.02	0.92	0.9	-0.03
ENSDARG00000042111|ENSDART00000061706	25	no	yes	0.19	0.48	0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.46	0.26	-0.19	0.0	0.01	0.01	0.89	1.0	0.11
ENSDARG00000002013|ENSDART00000042172	0	yes	yes	0.32	0.32	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.08	0.08	0.0	0.93	0.94	0.01
ENSDARG00000069833|ENSDART00000058471	-50	yes	no	0.46	0.05	-0.41	0.0	0.0	0.0	1.0	1.0	0.0	0.19	0.33	0.14	0.0	0.0	0.0	0.96	0.74	-0.22
ENSDARG00000031020|ENSDART00000042701	0	yes	yes	0.2	0.26	0.06	-0.48	-0.47	0.01	1.0	1.0	0.0	0.03	0.01	-0.02	0.0	0.0	0.0	0.93	1.0	0.07
ENSDARG00000037998|ENSDART00000055381	-25	yes	no	0.25	0.2	-0.05	-0.37	-0.07	0.29	-	-	-	-	-	-	-	-
ENSDARG00000038052|ENSDART00000055465	0	no	no	0.22	0.27	0.05	-0.34	-0.04	0.3	1.0	1.0	0.0	0.27	0.25	-0.03	0.0	0.02	0.02	0.95	0.95	0.0
ENSDARG00000028559|ENSDART00000045757	0	yes	yes	0.13	0.1	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.16	0.02	0.0	0.01	0.01	1.0	0.92	-0.08
ENSDARG00000013524|ENSDART00000035654	0	yes	yes	0.47	0.45	-0.02	-0.01	-0.01	0.0	1.0	1.0	0.0	0.01	0.01	-0.01	0.0	0.0	0.0	0.89	1.0	0.11
ENSDARG00000014717|ENSDART00000034216	-13	yes	yes	0.18	0.31	0.13	-0.41	-0.23	0.17	1.0	1.0	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.94	0.57	-0.38
ENSDARG00000076171|ENSDART00000037516	0	no	no	0.0	0.07	0.07	0.0	0.0	0.0	1.0	0.02	-0.98	0.43	0.08	-0.35	0.02	0.08	0.06	0.32	1.0	0.68
ENSDARG00000042861|ENSDART00000061547	0	no	no	0.06	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.1	-0.04	0.11	0.11	-0.01	1.0	1.0	0.0
ENSDARG00000001857|ENSDART00000042840	0	no	no	0.0	0.0	0.0	-223.15	-122.05	101.09	1.0	1.0	0.0	0.53	0.51	-0.02	0.02	0.01	-0.01	0.43	0.22	-0.21
ENSDARG00000024416|ENSDART00000038422	0	no	no	0.29	0.29	0.0	-0.16	-0.14	0.03	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000041702|ENSDART00000061122	0	no	no	0.24	0.24	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.18	0.17	-0.01	0.14	0.14	0.0	1.0	1.0	0.0
ENSDARG00000006766|ENSDART00000040405	0	yes	yes	0.48	0.43	-0.05	-0.07	-0.07	-0.0	0.5	0.5	0.0	0.03	0.01	-0.02	0.0	0.0	0.0	0.97	1.0	0.03
ENSDARG00000032896|ENSDART00000045750	25	no	no	0.04	0.0	-0.04	0.92	0.0	-0.92	1.0	1.0	0.0	0.0	0.47	0.47	0.14	0.11	-0.03	0.75	0.57	-0.18
ENSDARG00000031873|ENSDART00000046431	0	no	no	0.06	0.03	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	-0.01	0.03	0.03	0.0	1.0	1.0	0.0
ENSDARG00000018542|ENSDART00000041351	0	yes	yes	0.22	0.35	0.13	-0.4	-0.51	-0.11	0.02	0.02	0.0	0.07	0.01	-0.06	0.05	0.08	0.02	0.91	0.92	0.02
ENSDARG00000078763|ENSDART00000058205	0	no	no	0.08	0.06	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.01	-0.12	0.1	0.01	-0.09	0.82	1.0	0.18
ENSDARG00000037478|ENSDART00000054552	25	no	no	0.01	0.02	0.01	-3.22	-2.35	0.87	1.0	1.0	0.0	0.22	0.1	-0.11	0.0	0.0	0.0	0.74	0.81	0.07
ENSDARG00000014975|ENSDART00000059126	0	no	no	0.34	0.3	-0.04	-2.04	-2.47	-0.43	1.0	1.0	0.0	0.23	0.2	-0.02	0.04	0.03	-0.01	0.83	0.83	0.0
ENSDARG00000038974|ENSDART00000056885	0	no	no	0.13	0.02	-0.11	-1.2	-2.05	-0.84	1.0	1.0	0.0	0.02	0.0	-0.02	0.01	0.0	-0.01	0.91	0.96	0.05
ENSDARG00000027966|ENSDART00000038228	0	yes	yes	0.18	0.18	0.0	-0.15	-0.15	-0.0	1.0	1.0	0.0	0.02	0.04	0.01	0.0	0.01	0.01	0.95	0.95	0.0
ENSDARG00000039534|ENSDART00000057761	0	no	no	0.14	0.14	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.22	0.0	0.04	0.04	0.0	1.0	1.0	0.0
ENSDARG00000039716|ENSDART00000058053	25	no	yes	0.01	0.4	0.39	0.0	0.0	0.0	0.01	0.02	0.01	0.49	0.33	-0.16	0.0	0.0	0.0	0.77	0.86	0.08
ENSDARG00000030263|ENSDART00000043953	-25	yes	no	0.26	0.04	-0.22	-1.42	-1.82	-0.39	1.0	1.0	0.0	0.05	0.0	-0.05	0.01	0.04	0.03	1.0	1.0	0.0
