Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSDARG00000033916|ENSDART00000045850	0	yes	yes	0.5	0.46	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000006128|ENSDART00000040704	0	no	no	0.02	0.01	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.69	0.64	-0.05	0.0	0.0	0.0	1.0	0.29	-0.71
ENSDARG00000038822|ENSDART00000056686	38	no	no	0.03	0.31	0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.42	0.04	-0.38	0.0	0.01	0.01	0.94	0.95	0.01
ENSDARG00000056001|ENSDART00000044294	-50	yes	no	0.3	0.14	-0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.73	0.73	1.0	1.0	0.0
ENSDARG00000042531|ENSDART00000046553	-50	yes	no	0.28	0.0	-0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.96	0.93	0.03	0.0	-0.03	0.97	0.67	-0.29
ENSDARG00000035147|ENSDART00000050906	0	yes	yes	0.12	0.11	-0.01	-0.09	-0.05	0.04	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.04	0.03	1.0	0.99	-0.01
ENSDARG00000067818|ENSDART00000059706	-12	no	no	0.1	0.24	0.14	-0.14	0.0	0.14	1.0	1.0	0.0	0.05	0.48	0.42	0.0	0.0	0.0	1.0	0.91	-0.09
ENSDARG00000000460|ENSDART00000060383	12	no	yes	0.21	0.22	0.01	-1.11	-1.11	0.0	1.0	1.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000077694|ENSDART00000040679	0	yes	yes	0.16	0.2	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.04	-0.01	0.0	0.0	0.0	0.98	1.0	0.02
ENSDARG00000061864|ENSDART00000039725	0	no	no	0.01	0.01	0.0	0.0	0.0	-0.0	1.0	1.0	0.0	0.68	0.76	0.08	0.0	0.0	0.0	1.0	1.0	-0.0
ENSDARG00000029472|ENSDART00000039754	0	yes	yes	0.31	0.49	0.18	-0.21	0.0	0.21	1.0	1.0	0.0	0.06	0.08	0.02	0.01	0.01	0.0	1.0	0.97	-0.02
ENSDARG00000014550|ENSDART00000041236	-13	yes	no	0.1	0.09	-0.01	-0.05	-0.06	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.91	1.0	0.09
ENSDARG00000039510|ENSDART00000057730	25	no	no	0.04	0.06	0.02	-2.12	-0.14	1.98	1.0	1.0	0.0	0.53	0.18	-0.35	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000035852|ENSDART00000052029	0	yes	yes	0.32	0.33	0.01	-0.02	0.0	0.02	1.0	1.0	0.0	0.0	0.04	0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000041203|ENSDART00000060399	-13	no	yes	0.22	0.43	0.21	-0.34	-0.22	0.12	1.0	1.0	0.0	0.1	0.43	0.33	0.05	0.13	0.07	0.86	1.0	0.14
ENSDARG00000042133|ENSDART00000061756	12	yes	yes	0.14	0.21	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.1	-0.02	0.0	0.0	0.0	1.0	0.98	-0.02
ENSDARG00000020838|ENSDART00000053427	0	no	no	0.06	0.01	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.1	0.06	0.0	0.0	0.0	0.91	0.82	-0.09
ENSDARG00000021909|ENSDART00000036472	-25	no	no	0.16	0.02	-0.14	-0.16	-5.8	-5.63	1.0	1.0	0.0	0.09	0.37	0.27	0.01	0.0	-0.01	1.0	0.49	-0.51
ENSDARG00000033579|ENSDART00000048449	0	no	no	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.61	0.47	-0.14	0.0	0.0	0.0	0.55	0.86	0.31
ENSDARG00000018192|ENSDART00000035761	50	no	yes	0.08	0.44	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.01	-0.35	0.0	0.0	0.0	0.35	1.0	0.65
ENSDARG00000041947|ENSDART00000061477	0	yes	yes	0.33	0.39	0.06	-0.15	-0.13	0.02	1.0	1.0	0.0	0.06	0.08	0.02	0.0	0.02	0.02	0.82	0.99	0.17
ENSDARG00000031886|ENSDART00000046546	50	no	yes	0.09	0.43	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.01	-0.49	0.0	0.01	0.01	0.89	1.0	0.11
ENSDARG00000040469|ENSDART00000059231	25	no	yes	0.03	0.22	0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.01	-0.18	0.0	0.0	0.0	0.81	1.0	0.19
ENSDARG00000001835|ENSDART00000048469	0	yes	yes	0.36	0.39	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.98	0.97	-0.01
ENSDARG00000037619|ENSDART00000054787	-25	no	no	0.3	0.24	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.16	0.03	0.01	0.01	0.01	1.0	0.51	-0.49
ENSDARG00000023940|ENSDART00000047936	0	yes	yes	0.36	0.35	-0.01	-0.32	0.0	0.32	1.0	1.0	0.0	0.04	0.04	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000023394|ENSDART00000038602	13	no	yes	0.04	0.14	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.03	-0.08	0.0	0.0	-0.0	0.83	1.0	0.17
ENSDARG00000034373|ENSDART00000057304	50	no	yes	0.05	0.38	0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.3	0.06	-0.24	0.01	0.02	0.01	0.85	0.89	0.04
ENSDARG00000041140|ENSDART00000060302	0	yes	yes	0.25	0.38	0.13	-0.22	-0.15	0.07	1.0	1.0	0.0	0.04	0.01	-0.03	0.05	0.01	-0.04	1.0	1.0	0.0
ENSDARG00000041373|ENSDART00000060650	50	no	yes	0.01	0.28	0.27	0.0	0.0	0.0	1.0	1.0	0.0	0.24	0.01	-0.23	0.0	0.0	0.0	0.73	0.86	0.14
ENSDARG00000037357|ENSDART00000054353	0	yes	yes	0.08	0.13	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.06	0.04	0.03	0.0	-0.03	1.0	0.99	-0.01
ENSDARG00000035171|ENSDART00000050949	0	yes	yes	0.16	0.18	0.02	-1.45	-0.87	0.57	1.0	1.0	0.0	0.0	0.01	0.01	0.02	0.0	-0.02	1.0	1.0	0.0
ENSDARG00000077428|ENSDART00000046059	-25	yes	no	0.5	0.15	-0.35	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.02	-0.1	0.0	0.0	0.0	0.88	1.0	0.12
ENSDARG00000036619|ENSDART00000053184	-25	yes	yes	0.5	0.45	-0.05	-0.02	-0.02	0.0	1.0	1.0	0.0	0.19	0.22	0.04	0.0	0.0	0.0	1.0	1.0	-0.0
ENSDARG00000041703|ENSDART00000061117	12	no	yes	0.23	0.27	0.04	-0.18	-0.27	-0.1	1.0	1.0	0.0	0.0	0.08	0.08	0.0	0.09	0.09	1.0	1.0	-0.0
ENSDARG00000014573|ENSDART00000034768	-50	yes	no	0.4	0.01	-0.39	-0.08	0.0	0.08	1.0	1.0	0.0	0.04	0.65	0.61	0.02	0.0	-0.02	0.87	0.45	-0.42
ENSDARG00000037980|ENSDART00000055360	25	no	yes	0.17	0.2	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.04	0.04	0.14	0.0	-0.14	1.0	0.99	-0.01
ENSDARG00000079269|ENSDART00000056023	0	yes	yes	0.03	0.02	-0.01	-0.05	0.0	0.05	1.0	1.0	0.0	0.31	0.36	0.06	0.0	0.13	0.13	0.07	0.0	-0.07
ENSDARG00000036041|ENSDART00000052325	-13	no	no	0.4	0.07	-0.33	-0.03	0.0	0.03	1.0	1.0	0.0	0.12	0.0	-0.12	0.0	0.03	0.03	0.93	0.96	0.03
ENSDARG00000040621|ENSDART00000059478	13	no	yes	0.07	0.19	0.12	-0.19	-0.17	0.02	1.0	1.0	0.0	0.07	0.04	-0.03	0.01	0.04	0.04	0.96	0.91	-0.05
ENSDARG00000040717|ENSDART00000059654	0	yes	no	0.13	0.33	0.2	0.0	-0.03	-0.03	1.0	1.0	0.0	0.07	0.01	-0.06	0.0	0.0	-0.0	1.0	1.0	0.0
ENSDARG00000039602|ENSDART00000057866	38	no	no	0.02	0.31	0.29	0.0	-0.6	-0.6	1.0	1.0	0.0	0.43	0.18	-0.25	0.0	0.03	0.03	1.0	1.0	0.0
ENSDARG00000079593|ENSDART00000061132	0	no	no	0.13	0.1	-0.03	0.0	-0.01	-0.01	1.0	1.0	0.0	0.03	0.03	0.0	0.0	0.03	0.03	1.0	1.0	0.0
ENSDARG00000032465|ENSDART00000042974	13	no	yes	0.02	0.12	0.1	-0.0	-0.91	-0.91	1.0	1.0	0.0	0.11	0.02	-0.08	0.0	0.02	0.02	0.97	1.0	0.03
ENSDARG00000040069|ENSDART00000052853	50	no	yes	0.01	0.23	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.57	0.0	-0.57	0.0	0.0	0.0	0.94	1.0	0.06
ENSDARG00000039311|ENSDART00000057431	0	no	no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	-0.5	-	-	-	-	-	-
ENSDARG00000046143|ENSDART00000045529	0	no	no	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.32	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000055342|ENSDART00000052904	13	no	yes	0.14	0.2	0.06	0.0	-0.3	-0.3	1.0	1.0	0.0	0.1	0.01	-0.1	0.0	0.06	0.05	0.92	0.92	0.0
ENSDARG00000033594|ENSDART00000056361	0	no	no	0.15	0.09	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.99	0.9	-0.09
ENSDARG00000006462|ENSDART00000043582	38	no	yes	0.05	0.14	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.39	0.02	-0.36	0.01	0.02	0.0	0.69	0.95	0.26
ENSDARG00000039963|ENSDART00000058465	-25	no	no	0.07	0.08	0.01	-0.43	-0.36	0.08	1.0	1.0	0.0	0.11	0.45	0.34	0.0	0.06	0.05	0.96	0.8	-0.16
ENSDARG00000037262|ENSDART00000054209	38	no	yes	0.0	0.06	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.0	-0.05	0.0	0.0	0.0	0.73	1.0	0.27
ENSDARG00000060477|ENSDART00000041419	0	no	no	0.09	0.09	0.0	0.12	0.0	-0.12	1.0	1.0	0.0	0.65	0.66	0.0	0.0	0.0	-0.0	1.0	0.29	-0.71
ENSDARG00000052148|ENSDART00000033890	50	no	yes	0.0	0.23	0.23	0.0	-0.14	-0.14	1.0	1.0	0.0	0.54	0.01	-0.53	0.0	0.0	0.0	0.37	0.93	0.56
ENSDARG00000026723|ENSDART00000037450	-25	no	no	0.14	0.15	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.16	0.08	0.07	0.32	0.25	0.91	1.0	0.09
ENSDARG00000024775|ENSDART00000033479	38	no	no	0.01	0.29	0.28	0.08	0.0	-0.08	1.0	1.0	0.0	0.78	0.02	-0.76	0.0	0.0	0.0	0.21	1.0	0.79
ENSDARG00000038524|ENSDART00000040871	-12	yes	yes	0.21	0.19	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.0	-0.03	1.0	0.97	-0.03
ENSDARG00000034203|ENSDART00000050237	13	no	no	0.0	0.22	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	1.0	1.0	0.0
ENSDARG00000025233|ENSDART00000033669	12	yes	yes	0.11	0.34	0.23	-0.39	-0.49	-0.1	1.0	1.0	0.0	0.02	0.04	0.01	0.08	0.0	-0.07	1.0	0.92	-0.08
ENSDARG00000038384|ENSDART00000056002	-12	yes	yes	0.22	0.19	-0.03	-0.01	-0.01	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.94	1.0	0.06
ENSDARG00000028663|ENSDART00000055681	25	no	yes	0.11	0.3	0.19	0.04	0.17	0.13	1.0	1.0	0.0	0.05	0.01	-0.04	0.01	0.0	-0.01	0.85	1.0	0.15
ENSDARG00000003495|ENSDART00000047208	25	no	yes	0.2	0.43	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000076801|ENSDART00000042624	25	no	yes	0.05	0.45	0.4	-0.01	-0.1	-0.09	1.0	1.0	0.0	0.16	0.05	-0.11	0.0	0.01	0.01	0.99	0.96	-0.03
ENSDARG00000007421|ENSDART00000044683	0	yes	yes	0.44	0.39	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	1.0	1.0	0.0
ENSDARG00000003157|ENSDART00000059017	0	yes	yes	0.2	0.32	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.01	-0.03	0.01	0.0	-0.01	0.98	0.98	0.0
ENSDARG00000015199|ENSDART00000047776	25	no	yes	0.11	0.45	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.17	0.04	-0.13	0.01	0.01	0.0	0.67	0.78	0.11
ENSDARG00000031920|ENSDART00000043701	0	no	no	0.01	0.04	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.19	0.12	-0.07	0.0	0.02	0.02	1.0	1.0	0.0
ENSDARG00000038583|ENSDART00000056325	0	yes	yes	0.49	0.49	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.04	-0.07	0.0	0.05	0.05	1.0	1.0	0.0
ENSDARG00000056075|ENSDART00000054054	-25	yes	yes	0.11	0.01	-0.1	-0.84	-4.07	-3.23	0.25	0.25	0.0	0.04	0.28	0.25	0.0	0.0	0.0	1.0	0.62	-0.38
ENSDARG00000026797|ENSDART00000033858	-25	no	no	0.04	0.11	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.06	0.01	0.0	0.31	0.31	0.91	0.86	-0.05
ENSDARG00000024928|ENSDART00000035094	-50	yes	no	0.33	0.01	-0.32	-10.63	0.0	10.63	1.0	1.0	0.0	0.02	0.41	0.39	0.01	0.0	-0.01	1.0	0.4	-0.6
ENSDARG00000036500|ENSDART00000053026	0	yes	yes	0.49	0.4	-0.09	-0.09	-0.05	0.04	1.0	1.0	0.0	0.04	0.0	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000069934|ENSDART00000052754	0	no	no	0.02	0.02	0.0	-0.43	-0.4	0.03	1.0	1.0	0.0	0.7	0.7	0.01	0.02	0.03	0.01	1.0	1.0	0.0
ENSDARG00000039385|ENSDART00000042430	0	no	no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.45	0.83	0.38	0.0	0.0	0.0	0.73	0.7	-0.02
ENSDARG00000058699|ENSDART00000042115	-25	no	no	0.14	0.01	-0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.16	0.39	0.24	0.01	0.0	-0.01	1.0	0.01	-0.99
ENSDARG00000008413|ENSDART00000040284	12	yes	yes	0.15	0.49	0.34	-0.65	0.0	0.65	1.0	1.0	0.0	0.08	0.01	-0.07	0.0	0.0	0.0	0.99	1.0	0.01
ENSDARG00000039785|ENSDART00000058176	-13	no	no	0.28	0.06	-0.22	-0.0	-0.1	-0.1	1.0	1.0	0.0	0.22	0.69	0.47	0.02	0.0	-0.02	0.94	1.0	0.06
ENSDARG00000053673|ENSDART00000038876	-13	yes	no	0.17	0.02	-0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.04	0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000027714|ENSDART00000049679	0	no	no	0.03	0.02	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.59	0.59	-0.0	0.0	0.0	0.0	1.0	0.99	-0.01
ENSDARG00000040497|ENSDART00000059271	0	yes	yes	0.27	0.33	0.06	-2.47	NaN	NaN	1.0	1.0	0.0	0.16	0.16	-0.01	0.0	0.19	0.19	0.89	0.8	-0.09
ENSDARG00000039082|ENSDART00000057073	13	no	yes	0.14	0.18	0.04	-0.19	-0.38	-0.19	1.0	1.0	0.0	0.09	0.03	-0.06	0.01	0.01	-0.01	1.0	1.0	0.0
ENSDARG00000001447|ENSDART00000044505	13	no	yes	0.03	0.15	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.88	0.63	0.01	0.0	-0.01	0.81	0.86	0.05
ENSDARG00000033889|ENSDART00000046349	0	no	no	0.15	0.14	-0.01	0.01	0.01	-0.0	1.0	1.0	0.0	0.22	0.22	0.01	0.0	0.0	0.0	0.68	1.0	0.32
ENSDARG00000028878|ENSDART00000046127	25	no	yes	0.19	0.37	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.01	-0.05	0.0	0.0	0.0	0.9	0.91	0.01
ENSDARG00000006474|ENSDART00000053860	-25	yes	yes	0.48	0.46	-0.02	0.0	-0.04	-0.04	1.0	1.0	0.0	0.03	0.04	0.02	0.0	0.44	0.44	0.8	1.0	0.2
ENSDARG00000024575|ENSDART00000037195	0	no	no	0.12	0.04	-0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.27	-0.02	0.02	0.01	-0.02	0.38	0.96	0.58
ENSDARG00000012019|ENSDART00000047680	0	yes	yes	0.3	0.29	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.03	0.0	-0.02	1.0	1.0	0.0
ENSDARG00000040259|ENSDART00000058897	0	no	no	0.06	0.06	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.76	0.78	0.02
ENSDARG00000022161|ENSDART00000059046	25	no	no	0.04	0.09	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.02	-0.21	0.01	0.04	0.03	0.98	0.96	-0.01
ENSDARG00000074414|ENSDART00000042074	0	yes	yes	0.4	0.37	-0.03	0.15	0.15	0.01	1.0	1.0	0.0	0.01	0.13	0.12	0.0	0.0	-0.0	0.99	0.91	-0.08
ENSDARG00000068145|ENSDART00000060793	0	yes	yes	0.12	0.15	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.42	0.23	-0.19	0.01	0.14	0.13	1.0	0.6	-0.4
ENSDARG00000041589|ENSDART00000060968	38	no	yes	0.05	0.11	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.53	0.08	-0.44	0.0	0.0	0.0	0.66	0.92	0.27
ENSDARG00000034092|ENSDART00000046961	50	no	yes	0.04	0.41	0.37	0.0	-0.09	-0.09	1.0	1.0	0.0	0.18	0.01	-0.17	0.04	0.09	0.06	0.46	0.94	0.48
ENSDARG00000004722|ENSDART00000049466	0	no	no	0.02	0.03	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.15	0.06	0.01	0.01	0.0	0.96	0.93	-0.03
ENSDARG00000036613|ENSDART00000053183	0	no	no	0.16	0.12	-0.04	-0.37	-0.3	0.07	1.0	1.0	0.0	0.27	0.27	0.0	0.0	0.0	0.0	0.75	0.75	0.0
ENSDARG00000037675|ENSDART00000054876	-13	yes	no	0.12	0.08	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.0	0.02	0.04	0.02	1.0	1.0	0.0
ENSDARG00000034801|ENSDART00000046903	25	no	no	0.09	0.04	-0.05	0.0	-0.02	-0.02	1.0	1.0	0.0	0.41	0.1	-0.31	0.0	0.08	0.08	1.0	0.86	-0.14
ENSDARG00000039197|ENSDART00000057266	-38	no	no	0.47	0.04	-0.43	-0.04	-0.0	0.03	1.0	1.0	0.0	0.18	0.52	0.34	0.05	0.0	-0.05	0.95	1.0	0.05
ENSDARG00000051754|ENSDART00000046224	0	no	no	0.07	0.06	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.26	0.0	0.01	0.0	-0.0	0.93	1.0	0.07
ENSDARG00000040149|ENSDART00000058725	50	no	yes	0.03	0.37	0.34	-2.3	-0.02	2.29	1.0	1.0	0.0	0.48	0.1	-0.38	0.0	0.02	0.02	0.25	0.96	0.71
ENSDARG00000038533|ENSDART00000056235	0	no	no	0.08	0.09	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.04	0.03	0.0	0.0	0.0	0.96	1.0	0.04
ENSDARG00000025011|ENSDART00000042829	12	no	yes	0.21	0.49	0.28	0.06	NaN	NaN	1.0	1.0	0.0	0.18	0.08	-0.1	0.0	0.0	0.0	0.99	0.99	-0.01
ENSDARG00000052975|ENSDART00000058327	0	no	no	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.16	0.01	0.0	0.01	0.01	0.97	0.97	-0.0
ENSDARG00000042760|ENSDART00000039982	0	no	yes	0.47	0.06	-0.41	0.0	0.0	-0.0	0.13	1.0	0.88	0.13	0.15	0.02	0.14	0.04	-0.1	0.91	0.9	-0.02
ENSDARG00000039489|ENSDART00000057696	-12	yes	no	0.26	0.31	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.04	-0.01	0.03	0.0	-0.03	1.0	1.0	0.0
ENSDARG00000076591|ENSDART00000041035	25	no	no	0.18	0.09	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.07	-0.13	0.02	0.02	0.01	0.77	1.0	0.23
ENSDARG00000041533|ENSDART00000060890	0	yes	yes	0.33	0.37	0.04	0.14	0.1	-0.04	1.0	1.0	0.0	0.01	0.04	0.03	0.01	0.01	-0.01	1.0	1.0	-0.0
ENSDARG00000030163|ENSDART00000049720	12	yes	yes	0.11	0.42	0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.0	-0.07	0.0	0.01	0.01	0.94	0.96	0.02
ENSDARG00000011573|ENSDART00000047401	38	no	no	0.03	0.26	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.03	-0.48	0.0	0.0	0.0	0.52	1.0	0.48
ENSDARG00000037073|ENSDART00000053883	25	yes	no	0.14	0.21	0.07	0.03	0.02	-0.01	1.0	1.0	0.0	0.5	0.03	-0.47	0.0	0.02	0.02	0.5	1.0	0.5
ENSDARG00000036745|ENSDART00000053354	-12	yes	no	0.26	0.31	0.05	0.0	-0.04	-0.04	1.0	1.0	0.0	0.01	0.18	0.17	0.0	0.0	-0.0	1.0	1.0	0.0
ENSDARG00000071402|ENSDART00000058720	25	no	no	0.1	0.09	-0.01	0.0	0.0	0.0	0.5	1.0	0.5	0.09	0.07	-0.02	0.0	0.0	0.0	0.72	1.0	0.28
ENSDARG00000070847|ENSDART00000036273	13	no	no	0.03	0.21	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.08	0.01	0.0	0.01	0.01	0.83	1.0	0.17
ENSDARG00000018060|ENSDART00000056822	25	no	yes	0.2	0.41	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.02	-0.12	0.01	0.0	-0.01	0.98	1.0	0.02
ENSDARG00000040250|ENSDART00000058880	12	yes	yes	0.16	0.46	0.3	0.05	0.25	0.2	1.0	1.0	0.0	0.11	0.05	-0.06	0.0	0.02	0.02	0.87	1.0	0.13
ENSDARG00000033428|ENSDART00000049963	38	no	yes	0.07	0.18	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.37	0.02	-0.34	0.0	0.0	0.0	0.97	0.95	-0.02
ENSDARG00000038278|ENSDART00000055829	25	no	yes	0.12	0.48	0.36	-0.54	-0.13	0.41	1.0	1.0	0.0	0.11	0.02	-0.09	0.01	0.0	-0.01	0.91	0.97	0.06
ENSDARG00000046091|ENSDART00000049197	0	no	no	0.08	0.09	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.05	0.02	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000036560|ENSDART00000053120	13	no	yes	0.05	0.11	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.07	-0.05	0.0	0.0	0.0	0.98	0.99	0.01
ENSDARG00000074831|ENSDART00000059299	0	no	no	0.02	0.05	0.03	0.0	0.04	0.04	1.0	1.0	0.0	0.56	0.27	-0.29	0.17	0.0	-0.17	0.37	0.66	0.29
ENSDARG00000000103|ENSDART00000046359	38	no	no	0.0	0.44	0.44	0.0	0.0	0.0	1.0	1.0	0.0	0.45	0.0	-0.44	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000041724|ENSDART00000061153	13	no	no	0.08	0.22	0.14	0.0	0.0	0.0	0.03	1.0	0.97	0.12	0.23	0.11	0.01	0.0	0.0	1.0	1.0	0.0
ENSDARG00000005913|ENSDART00000041912	13	no	yes	0.03	0.01	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.12	0.1	0.09	0.0	-0.09	0.93	1.0	0.06
ENSDARG00000039665|ENSDART00000057981	25	no	no	0.01	0.03	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.07	-0.16	0.01	0.2	0.19	1.0	1.0	0.0
ENSDARG00000031751|ENSDART00000041298	25	no	no	0.06	0.12	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.01	-0.35	0.0	0.01	0.01	0.74	0.96	0.22
ENSDARG00000035859|ENSDART00000052062	0	yes	yes	0.05	0.16	0.11	0.08	0.1	0.02	1.0	1.0	0.0	0.01	0.03	0.01	0.05	0.01	-0.05	1.0	1.0	0.0
ENSDARG00000039486|ENSDART00000057689	25	yes	yes	0.44	0.45	0.01	0.04	0.01	-0.02	1.0	1.0	0.0	0.22	0.19	-0.03	0.04	0.04	0.0	0.93	1.0	0.07
ENSDARG00000036542|ENSDART00000053097	-25	no	no	0.06	0.02	-0.04	-0.07	0.0	0.07	1.0	1.0	0.0	0.09	0.23	0.13	0.02	0.0	-0.02	1.0	1.0	-0.0
ENSDARG00000036546|ENSDART00000053102	0	yes	yes	0.36	0.26	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.01	0.0	0.04	0.04	0.97	0.98	0.01
ENSDARG00000024728|ENSDART00000039161	0	no	no	0.01	0.05	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.43	0.2	-0.23	0.0	0.0	0.0	0.69	0.85	0.16
ENSDARG00000039302|ENSDART00000057423	0	no	no	0.08	0.09	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.14	0.02	0.02	0.02	0.0	0.98	1.0	0.02
ENSDARG00000030368|ENSDART00000040798	0	no	no	0.16	0.1	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.08	-0.0	0.0	0.0	0.0	0.95	0.92	-0.03
ENSDARG00000035136|ENSDART00000050884	0	yes	yes	0.14	0.12	-0.02	0.0	0.01	0.02	1.0	1.0	0.0	0.06	0.06	0.0	0.0	0.0	0.0	0.93	0.9	-0.02
ENSDARG00000027907|ENSDART00000038118	-12	no	no	0.14	0.25	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.19	0.13	0.01	0.08	0.07	0.93	0.78	-0.15
ENSDARG00000026664|ENSDART00000036842	0	yes	yes	0.32	0.3	-0.02	-0.15	-0.11	0.04	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.02	-0.01	1.0	0.99	-0.01
