Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSMUSP00000027213	-25	yes	yes	0.5	0.48	-0.02	0.0	-0.39	-0.39	1.0	1.0	0.0	0.04	0.16	0.12	0.0	0.0	0.0	1.0	0.69	-0.31
ENSMUSP00000027214	0	no	no	0.02	0.02	0.0	-0.32	0.0	0.32	1.0	1.0	0.0	0.05	0.02	-0.03	0.06	0.04	-0.02	1.0	1.0	0.0
ENSMUSP00000027215	25	yes	yes	0.09	0.18	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.41	0.11	-0.3	0.0	0.0	-0.0	1.0	1.0	0.0
ENSMUSP00000027226	0	no	no	0.3	0.26	-0.04	0.0	-2.3	-2.3	1.0	1.0	0.0	0.0	0.0	0.0	0.08	0.0	-0.08	1.0	1.0	0.0
ENSMUSP00000027231	25	no	no	0.0	0.18	0.18	-0.57	0.0	0.57	1.0	1.0	0.0	0.79	0.06	-0.73	0.0	0.02	0.02	0.17	1.0	0.83
ENSMUSP00000027233	38	no	no	0.0	0.22	0.22	-0.17	-1.47	-1.3	1.0	1.0	0.0	0.75	0.08	-0.67	0.0	0.02	0.02	0.37	0.99	0.62
ENSMUSP00000027241	-25	yes	no	0.2	0.19	-0.01	-0.89	0.0	0.89	1.0	1.0	0.0	0.07	0.05	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027249	0	yes	yes	0.27	0.33	0.06	-0.04	-0.04	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.0	0.04	0.04	1.0	1.0	0.0
ENSMUSP00000027250	0	no	no	0.0	0.0	0.0	-1.09	0.0	1.09	1.0	1.0	0.0	0.47	0.64	0.17	0.04	0.01	-0.03	0.52	0.07	-0.46
ENSMUSP00000027252	0	no	no	0.04	0.01	-0.03	-0.09	-0.08	0.01	1.0	1.0	0.0	0.08	0.01	-0.07	0.01	0.04	0.03	1.0	1.0	0.0
ENSMUSP00000027254	0	yes	yes	0.4	0.4	0.0	-0.58	-0.59	-0.01	1.0	1.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.89	0.89	0.0
ENSMUSP00000027256	0	no	no	0.06	0.05	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	1.0	1.0	0.0
ENSMUSP00000027257	0	yes	yes	0.19	0.11	-0.08	0.19	0.31	0.12	1.0	1.0	0.0	0.26	0.28	0.02	0.01	0.01	0.0	1.0	1.0	0.0
ENSMUSP00000027277	12	no	yes	0.27	0.3	0.03	-0.26	-0.23	0.03	1.0	1.0	0.0	0.08	0.04	-0.04	0.0	0.0	0.0	0.92	0.99	0.06
ENSMUSP00000027279	38	no	yes	0.05	0.1	0.05	0.03	-0.09	-0.12	1.0	1.0	0.0	0.23	0.1	-0.14	0.0	0.0	0.0	0.87	1.0	0.13
ENSMUSP00000027287	0	yes	yes	0.38	0.31	-0.07	-0.14	-0.14	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.01	0.01	0.0	1.0	1.0	0.0
ENSMUSP00000027289	13	no	no	0.0	0.23	0.23	-0.52	-0.28	0.24	1.0	1.0	0.0	0.31	0.23	-0.08	0.04	0.07	0.04	0.33	1.0	0.67
ENSMUSP00000027290	-13	no	no	0.2	0.17	-0.03	0.0	0.01	0.01	1.0	1.0	0.0	-	-	-	-	-	-
ENSMUSP00000027294	25	no	no	0.0	0.0	0.0	0.76	-0.03	-0.79	1.0	1.0	0.0	0.71	0.51	-0.19	0.0	0.0	0.0	0.0	0.5	0.5
ENSMUSP00000027302	0	yes	yes	0.33	0.34	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.19	0.18	-0.02	0.0	0.01	0.01	0.84	0.92	0.08
ENSMUSP00000027303	0	yes	yes	0.3	0.32	0.02	-0.59	-0.59	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000027312	50	no	yes	0.06	0.29	0.23	-0.71	-0.41	0.3	1.0	1.0	0.0	0.56	0.03	-0.53	0.0	0.03	0.03	0.67	1.0	0.33
ENSMUSP00000027315	0	no	no	0.01	0.0	-0.01	-0.08	-0.13	-0.05	0.0	0.0	-0.0	0.01	0.01	-0.01	0.42	0.49	0.07	0.98	0.99	0.01
ENSMUSP00000027337	12	no	no	0.4	0.11	-0.29	-0.11	-0.12	-0.01	1.0	1.0	0.0	0.3	0.07	-0.23	0.04	0.09	0.05	0.95	0.89	-0.06
ENSMUSP00000027343	13	no	yes	0.08	0.13	0.05	-0.06	-0.44	-0.38	1.0	1.0	0.0	-	-	-	-	-	-
ENSMUSP00000027351	0	yes	no	0.03	0.36	0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.0	-0.06	0.0	0.03	0.03	1.0	1.0	0.0
ENSMUSP00000027362	0	no	no	0.29	0.29	0.0	-0.04	-0.04	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05	0.05	0.0	1.0	1.0	0.0
ENSMUSP00000027366	0	yes	yes	0.41	0.37	-0.04	-0.01	-0.02	-0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027367	-12	yes	yes	0.32	0.14	-0.18	-0.01	0.0	0.01	1.0	1.0	0.0	0.03	0.1	0.07	0.0	0.01	0.01	0.99	1.0	0.01
ENSMUSP00000027370	-25	no	no	0.02	0.0	-0.02	-0.29	-0.12	0.17	1.0	1.0	0.0	0.02	0.01	-0.01	0.15	0.21	0.06	1.0	1.0	0.0
ENSMUSP00000027373	12	no	yes	0.35	0.25	-0.1	-0.23	-0.16	0.07	1.0	1.0	0.0	0.5	0.25	-0.25	0.04	0.01	-0.03	0.9	1.0	0.1
ENSMUSP00000027379	50	no	yes	0.0	0.22	0.22	-0.36	-0.37	-0.01	1.0	1.0	0.0	0.41	0.06	-0.34	0.01	0.05	0.05	0.56	1.0	0.44
ENSMUSP00000027381	0	no	no	0.07	0.07	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.03	0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027384	0	no	no	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05	0.0	-0.05	1.0	1.0	0.0
ENSMUSP00000027404	12	no	yes	0.38	0.36	-0.02	0.05	-0.0	-0.05	1.0	1.0	0.0	0.05	0.03	-0.02	0.0	0.0	-0.0	0.99	1.0	0.01
ENSMUSP00000027409	0	yes	yes	0.37	0.37	0.0	-0.22	-0.22	0.0	1.0	1.0	0.0	0.01	0.01	-0.0	0.0	0.01	0.01	1.0	1.0	0.0
ENSMUSP00000027414	0	no	no	0.17	0.17	0.0	-5.14	-5.19	-0.05	1.0	1.0	0.0	0.12	0.1	-0.02	0.01	0.01	0.0	1.0	1.0	0.0
ENSMUSP00000027415	-50	yes	no	0.21	0.02	-0.19	0.0	-0.13	-0.13	1.0	1.0	0.0	0.03	0.55	0.51	0.0	0.0	0.0	1.0	0.33	-0.67
ENSMUSP00000027421	0	yes	no	0.33	0.17	-0.16	0.0	0.02	0.02	1.0	1.0	0.0	0.3	0.03	-0.27	0.0	0.01	0.01	0.91	1.0	0.09
ENSMUSP00000027425	25	no	yes	0.15	0.48	0.33	0.0	-0.9	-0.9	1.0	1.0	0.0	0.0	0.04	0.04	0.06	0.01	-0.04	0.98	0.99	0.01
ENSMUSP00000027431	13	no	yes	0.09	0.11	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.07	0.0	0.04	0.09	0.05	1.0	0.98	-0.02
ENSMUSP00000027432	50	no	yes	0.15	0.38	0.23	0.0	-0.69	-0.69	1.0	1.0	0.0	0.63	0.05	-0.58	0.0	0.0	0.0	0.23	1.0	0.77
ENSMUSP00000027438	0	no	no	0.15	0.15	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.08	0.08	-0.01	0.01	0.01	0.0	1.0	1.0	0.0
ENSMUSP00000027444	13	no	yes	0.0	0.1	0.1	-0.07	-0.08	-0.01	1.0	1.0	0.0	0.11	0.0	-0.11	0.0	0.0	0.0	0.94	1.0	0.06
ENSMUSP00000027451	0	yes	yes	0.35	0.35	0.0	-0.16	-0.16	0.0	1.0	1.0	0.0	0.01	0.01	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027464	25	no	no	0.0	0.11	0.11	-0.47	-0.14	0.33	1.0	1.0	0.0	0.45	0.02	-0.43	0.0	0.01	0.01	0.44	1.0	0.56
ENSMUSP00000027470	-12	yes	yes	0.46	0.17	-0.29	-2.94	-2.34	0.61	1.0	1.0	0.0	0.09	0.0	-0.09	0.01	0.01	-0.0	0.97	1.0	0.03
ENSMUSP00000027475	75	no	yes	0.0	0.4	0.4	0.79	-0.27	-1.05	0.5	0.5	0.0	0.21	0.04	-0.17	0.0	0.0	0.0	0.0	1.0	1.0
ENSMUSP00000027477	-13	yes	no	0.13	0.13	0.0	-0.22	-0.22	-0.01	1.0	1.0	0.0	0.14	0.14	0.0	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000027487	38	no	no	0.03	0.4	0.37	-1.2	-0.15	1.05	1.0	1.0	0.0	0.25	0.01	-0.24	0.06	0.14	0.08	1.0	1.0	0.0
ENSMUSP00000027491	13	no	yes	0.14	0.07	-0.07	-0.68	-0.79	-0.12	1.0	1.0	0.0	0.0	0.01	0.01	0.05	0.05	-0.0	0.92	0.96	0.04
ENSMUSP00000027492	0	no	no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-	-	-	-	-	-
ENSMUSP00000027495	0	yes	yes	0.46	0.42	-0.04	-4.27	-4.06	0.21	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027503	25	no	yes	0.07	0.34	0.27	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.11	0.03	-0.07	0.97	1.0	0.03
ENSMUSP00000027505	0	yes	yes	0.06	0.03	-0.03	0.0	0.0	-0.0	1.0	1.0	0.0	0.09	0.1	0.01	0.02	0.0	-0.02	1.0	1.0	0.0
ENSMUSP00000027512	13	yes	no	0.47	0.2	-0.27	0.0	0.0	0.0	0.5	1.0	0.5	0.1	0.0	-0.1	0.01	0.0	-0.01	0.71	1.0	0.29
ENSMUSP00000027517	0	no	no	0.24	0.22	-0.02	0.06	0.03	-0.03	1.0	1.0	0.0	0.36	0.34	-0.02	0.01	0.01	0.0	0.99	1.0	0.01
ENSMUSP00000027521	12	yes	no	0.13	0.14	0.01	-0.16	0.03	0.19	1.0	1.0	0.0	0.47	0.06	-0.41	0.03	0.0	-0.03	0.58	1.0	0.42
ENSMUSP00000027528	-25	yes	yes	0.25	0.25	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-
ENSMUSP00000027529	38	no	no	0.0	0.46	0.46	43.81	-0.41	-44.23	-	-	-	-	-	-	-	-
ENSMUSP00000027533	38	no	no	0.0	0.24	0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.59	0.06	-0.53	0.0	0.02	0.02	0.48	0.96	0.49
ENSMUSP00000027534	50	no	yes	0.01	0.46	0.45	-0.47	0.0	0.47	-	-	-	-	-	-	-	-
ENSMUSP00000027554	-12	yes	yes	0.29	0.17	-0.12	-3.3	-0.66	2.64	1.0	1.0	0.0	0.06	0.01	-0.05	0.01	0.01	0.0	1.0	1.0	0.0
ENSMUSP00000027559	0	no	no	0.13	0.08	-0.05	0.04	0.0	-0.04	1.0	1.0	0.0	0.03	0.01	-0.03	0.35	0.5	0.16	0.97	1.0	0.03
ENSMUSP00000027565	0	no	no	0.24	0.22	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.86	0.82	-0.05
ENSMUSP00000027567	0	no	no	0.22	0.24	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.04	-0.0	0.0	0.0	0.0	0.82	0.86	0.05
ENSMUSP00000027569	0	yes	yes	0.45	0.4	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.06	-0.02	0.01	0.01	0.0	0.8	0.84	0.04
ENSMUSP00000027571	50	no	yes	0.11	0.4	0.29	-0.92	-0.19	0.73	1.0	1.0	0.0	0.56	0.09	-0.47	0.0	0.0	0.0	0.95	1.0	0.05
ENSMUSP00000027579	0	no	no	0.07	0.04	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.02	-0.04	0.0	0.0	0.0	0.96	1.0	0.04
ENSMUSP00000027580	0	no	no	0.13	0.13	0.0	-0.25	-0.3	-0.05	1.0	1.0	0.0	0.01	0.01	0.0	0.02	0.0	-0.02	1.0	1.0	0.0
ENSMUSP00000027581	25	no	no	0.01	0.08	0.07	-1.42	-2.48	-1.06	1.0	1.0	0.0	0.6	0.04	-0.56	0.03	0.06	0.03	0.29	1.0	0.71
ENSMUSP00000027582	-13	yes	yes	0.08	0.36	0.28	-1.11	-0.73	0.38	1.0	1.0	0.0	0.05	0.01	-0.04	0.0	0.0	0.0	1.0	0.67	-0.33
ENSMUSP00000027587	0	no	no	0.09	0.08	-0.01	-1.21	0.0	1.21	1.0	1.0	0.0	0.12	0.09	-0.03	0.05	0.06	0.01	1.0	1.0	0.0
ENSMUSP00000027612	0	no	no	0.27	0.36	0.09	-0.18	-0.21	-0.03	0.01	0.02	0.01	0.03	0.05	0.03	0.14	0.17	0.02	1.0	1.0	0.0
ENSMUSP00000027615	25	yes	yes	0.47	0.47	0.0	-0.7	-0.71	-0.0	0.03	0.03	0.0	0.35	0.05	-0.3	0.02	0.02	0.0	1.0	0.8	-0.2
ENSMUSP00000027629	-12	yes	yes	0.21	0.13	-0.08	-0.65	-0.49	0.16	1.0	1.0	0.0	0.05	0.05	-0.0	0.01	0.01	0.01	0.94	1.0	0.06
ENSMUSP00000027632	0	yes	yes	0.11	0.1	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.25	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027634	0	no	no	0.01	0.07	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.0	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027650	0	yes	yes	0.25	0.25	0.0	-0.34	-0.3	0.04	0.06	0.06	0.0	0.13	0.12	-0.01	0.01	0.01	-0.01	1.0	1.0	0.0
ENSMUSP00000027667	0	yes	yes	0.33	0.33	0.0	-0.36	0.0	0.36	1.0	1.0	0.0	0.2	0.34	0.14	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027671	0	yes	yes	0.23	0.42	0.19	0.0	-0.02	-0.02	1.0	1.0	0.0	0.02	0.03	0.01	0.03	0.0	-0.03	1.0	1.0	0.0
ENSMUSP00000027682	25	yes	yes	0.03	0.11	0.08	-1.52	-0.58	0.94	1.0	1.0	0.0	0.27	0.02	-0.25	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000027690	0	no	no	0.22	0.28	0.06	0.0	-1.75	-1.75	1.0	1.0	0.0	0.03	0.03	0.0	0.01	0.03	0.02	1.0	1.0	0.0
ENSMUSP00000027706	50	no	yes	0.0	0.35	0.35	0.0	-4.03	-4.03	1.0	1.0	0.0	0.87	0.03	-0.84	0.0	0.05	0.05	0.26	0.99	0.73
ENSMUSP00000027719	-50	yes	no	0.26	0.0	-0.26	-0.57	0.0	0.57	1.0	1.0	0.0	0.17	0.22	0.06	0.01	0.0	-0.01	0.85	1.0	0.15
ENSMUSP00000027725	0	no	no	0.1	0.2	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.06	-0.04	0.0	0.0	0.0	0.94	1.0	0.06
ENSMUSP00000027726	12	yes	yes	0.19	0.29	0.1	-0.08	-0.07	0.01	1.0	1.0	0.0	0.01	0.0	-0.01	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000027738	25	yes	yes	0.06	0.18	0.12	-0.23	-0.21	0.02	1.0	1.0	0.0	0.08	0.11	0.03	0.0	0.01	0.01	0.73	0.97	0.25
ENSMUSP00000027740	0	yes	yes	0.35	0.41	0.06	-0.54	-0.73	-0.19	1.0	1.0	0.0	0.05	0.02	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027743	0	yes	yes	0.38	0.27	-0.11	-0.02	-0.04	-0.02	1.0	1.0	0.0	0.05	0.0	-0.05	0.0	0.0	0.0	0.83	1.0	0.17
ENSMUSP00000027752	0	yes	yes	0.46	0.44	-0.02	-0.44	-0.3	0.14	0.5	0.25	-0.25	0.0	0.0	0.0	0.01	0.01	0.0	0.99	1.0	0.01
ENSMUSP00000027760	0	yes	yes	0.45	0.38	-0.07	-1.21	-1.19	0.01	1.0	1.0	0.0	0.04	0.07	0.03	0.03	0.01	-0.01	1.0	1.0	0.0
ENSMUSP00000027764	12	no	yes	0.4	0.41	0.01	-0.53	0.14	0.67	1.0	1.0	0.0	0.07	0.17	0.1	0.07	0.01	-0.06	1.0	0.92	-0.08
ENSMUSP00000027775	13	no	no	0.03	0.3	0.27	0.0	0.28	0.28	1.0	1.0	0.0	0.0	0.0	-0.0	0.18	0.05	-0.14	1.0	0.93	-0.07
ENSMUSP00000027783	0	yes	yes	0.24	0.45	0.21	0.01	-0.02	-0.03	1.0	1.0	0.0	0.06	0.0	-0.06	0.0	0.0	0.0	0.85	1.0	0.15
ENSMUSP00000027785	0	no	no	0.0	0.0	0.0	-0.14	-0.76	-0.62	1.0	1.0	0.0	-	-	-	-	-	-
ENSMUSP00000027795	0	no	no	0.2	0.33	0.13	-0.2	-1.46	-1.26	1.0	1.0	0.0	0.0	0.0	0.0	0.1	0.0	-0.1	1.0	0.98	-0.02
ENSMUSP00000027797	0	yes	yes	0.18	0.18	0.0	-0.03	-0.03	0.0	0.5	1.0	0.5	0.05	0.06	0.01	0.05	0.09	0.04	1.0	1.0	0.0
ENSMUSP00000027800	0	yes	yes	0.39	0.5	0.11	-0.45	-0.32	0.13	1.0	1.0	0.0	0.03	0.06	0.03	0.01	0.01	0.0	0.95	1.0	0.05
ENSMUSP00000027812	13	yes	no	0.45	0.4	-0.05	0.0	-0.0	-0.0	1.0	1.0	0.0	0.39	0.04	-0.35	0.0	0.0	0.0	0.59	0.99	0.4
ENSMUSP00000027817	0	no	no	0.33	0.27	-0.06	-0.81	-0.99	-0.18	0.25	0.13	-0.13	0.2	0.2	0.0	0.0	0.0	0.0	1.0	0.96	-0.04
ENSMUSP00000027826	0	yes	yes	0.01	0.01	0.0	-0.06	-0.04	0.02	1.0	1.0	0.0	0.37	0.37	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027833	0	no	no	0.04	0.03	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	0.0	0.01	0.02	0.0	1.0	1.0	0.0
ENSMUSP00000027850	-25	no	no	0.06	0.09	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.23	0.23	1.0	1.0	0.0
ENSMUSP00000027852	-38	yes	no	0.1	0.04	-0.06	0.0	0.0	0.0	1.0	0.13	-0.88	0.09	0.05	-0.04	0.0	0.31	0.31	1.0	1.0	0.0
ENSMUSP00000027856	0	no	no	0.27	0.25	-0.02	0.07	0.1	0.03	1.0	1.0	0.0	0.17	0.16	-0.01	0.41	0.41	0.0	0.9	0.99	0.08
ENSMUSP00000027859	0	yes	yes	0.38	0.43	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.03	0.0	0.04	0.05	0.01	0.92	1.0	0.08
ENSMUSP00000027866	-12	yes	no	0.2	0.4	0.2	-0.58	-0.95	-0.37	1.0	1.0	0.0	-	-	-	-	-	-
ENSMUSP00000027871	0	yes	yes	0.42	0.47	0.05	-0.14	-0.08	0.06	1.0	1.0	0.0	0.0	0.01	0.01	0.04	0.0	-0.04	1.0	1.0	0.0
ENSMUSP00000027877	0	no	no	0.19	0.18	-0.01	-0.51	-0.53	-0.03	1.0	1.0	0.0	0.05	0.06	0.01	0.28	0.27	-0.01	1.0	1.0	0.0
ENSMUSP00000027881	0	no	no	0.1	0.19	0.09	0.14	-0.84	-0.97	1.0	1.0	0.0	0.44	0.24	-0.2	0.0	0.0	0.0	0.67	0.93	0.26
ENSMUSP00000027885	50	no	yes	0.02	0.41	0.39	0.0	0.01	0.01	1.0	1.0	0.0	0.52	0.01	-0.51	0.0	0.0	0.0	0.96	1.0	0.04
ENSMUSP00000027886	13	yes	yes	0.2	0.14	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.01	-0.25	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000027888	-13	yes	no	0.03	0.04	0.01	0.0	-2.33	-2.33	1.0	1.0	0.0	0.37	0.03	-0.34	0.02	0.25	0.23	0.69	1.0	0.31
ENSMUSP00000027897	0	yes	yes	0.38	0.34	-0.04	-0.65	-0.65	0.0	-	-	-	-	-	-	-	-
ENSMUSP00000027906	0	yes	yes	0.24	0.26	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.07	0.05	0.02	0.03	0.01	1.0	1.0	0.0
ENSMUSP00000027921	25	no	no	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.28	0.03	-0.25	0.0	0.06	0.06	0.87	0.97	0.1
ENSMUSP00000027929	0	no	no	0.17	0.15	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.02	-0.02	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000027933	25	no	no	0.0	0.07	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.42	0.02	-0.4	0.0	0.02	0.02	0.59	1.0	0.41
ENSMUSP00000027940	0	yes	yes	0.42	0.42	0.0	-0.32	-0.32	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027945	38	no	no	0.01	0.37	0.36	-0.12	-0.34	-0.22	1.0	1.0	0.0	0.3	0.01	-0.29	0.0	0.08	0.08	0.59	1.0	0.41
ENSMUSP00000027947	50	no	yes	0.0	0.32	0.32	0.0	-0.54	-0.54	1.0	1.0	0.0	0.46	0.04	-0.42	0.0	0.0	0.0	0.77	0.81	0.05
ENSMUSP00000027952	0	no	no	0.13	0.1	-0.03	-0.81	-0.81	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027959	12	yes	yes	0.14	0.27	0.13	0.27	0.25	-0.03	1.0	1.0	0.0	0.03	0.01	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000027966	0	yes	yes	0.24	0.3	0.06	-1.29	0.0	1.29	1.0	1.0	0.0	0.06	0.0	-0.06	0.08	0.08	0.0	1.0	1.0	0.0
ENSMUSP00000027974	0	no	no	0.07	0.1	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.1	0.04	0.01	0.02	0.0	1.0	1.0	0.0
ENSMUSP00000027980	25	no	no	0.18	0.18	0.0	-0.23	-0.7	-0.47	1.0	1.0	0.0	0.37	0.03	-0.34	0.0	0.03	0.03	0.0	1.0	1.0
ENSMUSP00000027981	0	yes	yes	0.15	0.19	0.04	-1.39	-0.47	0.93	1.0	1.0	0.0	0.01	0.01	-0.0	0.03	0.03	0.0	1.0	1.0	0.0
ENSMUSP00000027986	25	yes	yes	0.25	0.3	0.05	-0.27	-0.21	0.06	1.0	1.0	0.0	0.22	0.0	-0.22	0.01	0.02	0.02	0.7	1.0	0.3
ENSMUSP00000027989	0	no	no	0.19	0.19	0.0	-0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000028000	25	no	yes	0.0	0.38	0.38	-0.46	-0.35	0.11	1.0	1.0	0.0	0.08	0.01	-0.07	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000028004	0	no	no	0.0	0.09	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.0	-0.05	0.0	0.03	0.03	0.96	1.0	0.04
ENSMUSP00000028016	38	no	no	0.0	0.2	0.2	-0.15	-1.17	-1.02	1.0	1.0	0.0	0.63	0.07	-0.57	0.0	0.15	0.15	0.29	1.0	0.71
ENSMUSP00000028034	0	yes	yes	0.47	0.39	-0.08	-0.26	-0.24	0.02	1.0	1.0	0.0	0.16	0.14	-0.02	0.04	0.08	0.04	0.95	0.96	0.01
ENSMUSP00000028035	0	no	no	0.1	0.1	0.0	-0.24	-0.25	-0.01	1.0	1.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000028049	25	no	yes	0.0	0.37	0.37	0.0	-0.05	-0.05	1.0	1.0	0.0	0.67	0.32	-0.36	0.0	0.0	0.0	0.45	1.0	0.55
ENSMUSP00000028050	0	yes	yes	0.48	0.35	-0.13	-0.72	-0.53	0.19	1.0	1.0	0.0	0.02	0.13	0.11	0.02	0.01	-0.01	0.98	1.0	0.02
ENSMUSP00000028063	-50	yes	no	0.41	0.05	-0.36	-0.11	-0.43	-0.32	1.0	1.0	0.0	0.0	0.21	0.21	0.0	0.0	0.0	1.0	0.81	-0.19
ENSMUSP00000028072	0	no	no	0.09	0.0	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.63	0.59	0.3	0.09	-0.2	1.0	0.65	-0.35
ENSMUSP00000028100	12	no	yes	0.26	0.45	0.19	-2.57	-0.83	1.74	1.0	1.0	0.0	0.09	0.06	-0.03	0.0	0.02	0.02	0.96	1.0	0.04
ENSMUSP00000028106	12	yes	yes	0.18	0.46	0.28	-0.28	-0.31	-0.03	1.0	1.0	0.0	0.06	0.01	-0.05	0.0	0.01	0.01	0.99	1.0	0.01
ENSMUSP00000028111	13	no	yes	0.0	0.13	0.13	-0.79	-0.17	0.61	1.0	1.0	0.0	0.01	0.01	-0.01	0.0	0.0	0.0	0.91	0.91	0.0
ENSMUSP00000028114	0	no	no	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.01	-0.01	0.0	0.0	-0.0	1.0	1.0	0.0
ENSMUSP00000028118	0	yes	yes	0.32	0.31	-0.01	-0.03	-0.03	0.0	1.0	1.0	0.0	0.02	0.01	0.0	0.01	0.01	-0.0	1.0	1.0	0.0
ENSMUSP00000028119	25	yes	yes	0.44	0.28	-0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.01	-0.09	0.0	0.0	0.0	0.42	0.99	0.58
ENSMUSP00000028121	12	yes	yes	0.15	0.21	0.06	0.0	-1.77	-1.77	1.0	1.0	0.0	0.05	0.1	0.05	0.0	0.0	0.0	1.0	0.98	-0.02
ENSMUSP00000028125	0	yes	yes	0.39	0.32	-0.07	0.1	0.12	0.02	0.5	0.5	0.0	0.18	0.2	0.01	0.05	0.0	-0.05	1.0	1.0	0.0
ENSMUSP00000028135	25	no	no	0.3	0.35	0.05	-0.21	-0.21	-0.0	1.0	1.0	0.0	0.07	0.07	0.0	0.03	0.0	-0.03	0.67	1.0	0.33
ENSMUSP00000028139	0	no	no	0.02	0.09	0.07	-0.65	0.0	0.65	1.0	1.0	0.0	0.12	0.0	-0.12	0.0	0.0	0.0	0.91	1.0	0.09
